"Time (s)";"Magnetic Field x (µT)";"Magnetic Field y (µT)";"Magnetic Field z (µT)";"Absolute field (µT)"
3.296844447E0;-1.354200006E0;8.381400108E0;-4.939780045E1;5.012209507E1
3.306844447E0;-1.293200016E0;8.369199753E0;-4.934899902E1;5.007034627E1
3.316844447E0;-1.207800031E0;8.356999397E0;-4.934899902E1;5.006617545E1
3.326844447E0;-1.085799932E0;8.381400108E0;-4.954420090E1;5.025987139E1
3.336844447E0;-1.000399947E0;8.418000221E0;-4.962960052E1;5.034839398E1
3.346844447E0;-1.220000029E0;8.418000221E0;-4.951979828E1;5.024501517E1
3.356844447E0;-1.207800031E0;8.418000221E0;-4.947100067E1;5.019662754E1
3.366844447E0;-1.220000029E0;8.430199623E0;-4.936119843E1;5.009076338E1
3.376844447E0;-1.220000029E0;8.491199493E0;-4.942219925E1;5.016116673E1
3.386844447E0;-1.268800020E0;8.466799736E0;-4.940999985E1;5.014623252E1
3.396844447E0;-1.256600022E0;8.491199493E0;-4.942219925E1;5.016207024E1
3.406844447E0;-1.268800020E0;8.430199623E0;-4.932460022E1;5.005591180E1
3.416844447E0;-1.256600022E0;8.381400108E0;-4.931240082E1;5.003538534E1
3.426844447E0;-1.207800031E0;8.381400108E0;-4.930019760E1;5.002215641E1
3.436844447E0;-1.232200027E0;8.369199753E0;-4.923920059E1;4.996059143E1
3.446844447E0;-1.146799922E0;8.369199753E0;-4.931240082E1;5.003070586E1
3.456844447E0;-1.183400035E0;8.405799866E0;-4.917819977E1;4.990544298E1
3.466844447E0;-1.232200027E0;8.442399979E0;-4.904399872E1;4.978058100E1
3.476844447E0;-1.281000018E0;8.430199623E0;-4.920259857E1;4.993600838E1
3.486844447E0;-1.342000008E0;8.503399849E0;-4.919039917E1;4.993800300E1
3.496844447E0;-1.354200006E0;8.552199364E0;-4.904399872E1;4.980248771E1
3.506844447E0;-1.329800010E0;8.576600075E0;-4.904399872E1;4.980602621E1
3.516844447E0;-1.268800020E0;8.600999832E0;-4.922699738E1;4.998884198E1
3.526844447E0;-1.354200006E0;8.600999832E0;-4.925139999E1;5.001511229E1
3.536844447E0;-1.317600012E0;8.613200188E0;-4.930019760E1;5.006428638E1
3.546844447E0;-1.268800020E0;8.588799477E0;-4.927579880E1;5.003480466E1
3.556844447E0;-1.281000018E0;8.564399719E0;-4.917819977E1;4.993480986E1
3.566844447E0;-1.305400014E0;8.515600204E0;-4.906839752E1;4.981894370E1
3.576844447E0;-1.281000018E0;8.527799606E0;-4.914159775E1;4.989249399E1
3.586844447E0;-1.220000029E0;8.503399849E0;-4.925139999E1;4.999496585E1
3.596844447E0;-1.232200027E0;8.503399849E0;-4.915379715E1;4.989911723E1
3.606844447E0;-1.207800031E0;8.503399849E0;-4.900740051E1;4.975431534E1
3.616844447E0;-1.134599924E0;8.454599380E0;-4.906839752E1;4.980436932E1
3.626844447E0;-1.097999930E0;8.454599380E0;-4.915379715E1;4.988769015E1
3.636844447E0;-1.158999920E0;8.418000221E0;-4.890979767E1;4.964246485E1
3.646844447E0;-1.073599935E0;8.430199623E0;-4.895859909E1;4.969069639E1
3.656844447E0;-1.097999930E0;8.356999397E0;-4.897079849E1;4.969088596E1
3.666844447E0;-1.110199928E0;8.295999527E0;-4.893420029E1;4.964485985E1
3.676844447E0;-1.134599924E0;8.295999527E0;-4.887319946E1;4.958528563E1
3.686844447E0;-1.244400024E0;8.295999527E0;-4.886100006E1;4.957589602E1
3.696844447E0;-1.256600022E0;8.259399414E0;-4.871459961E1;4.942579223E1
3.706844447E0;-1.317600012E0;8.210599899E0;-4.865359879E1;4.935911968E1
3.716844447E0;-1.317600012E0;8.222800255E0;-4.872679901E1;4.943330310E1
3.726844447E0;-1.378600001E0;8.234999657E0;-4.865359879E1;4.936485017E1
3.736844447E0;-1.439599991E0;8.247200012E0;-4.847060013E1;4.918828959E1
3.746844447E0;-1.402999997E0;8.247200012E0;-4.844619751E1;4.916318511E1
3.756844447E0;-1.378600001E0;8.173999786E0;-4.851939774E1;4.922242139E1
3.766844447E0;-1.268800020E0;8.125200272E0;-4.858039856E1;4.927153191E1
3.776844447E0;-1.378600001E0;8.149600029E0;-4.860479736E1;4.930256429E1
3.786844447E0;-1.366400003E0;8.125200272E0;-4.864139938E1;4.933428486E1
3.796844447E0;-1.378600001E0;8.161799431E0;-4.864139938E1;4.934066520E1
3.806844447E0;-1.402999997E0;8.173999786E0;-4.870240021E1;4.940350663E1
3.816844447E0;-1.427399993E0;8.186200142E0;-4.878779984E1;4.949041075E1
3.826844447E0;-1.402999997E0;8.222800255E0;-4.888539886E1;4.959198600E1
3.836844447E0;-1.415199995E0;8.295999527E0;-4.893420029E1;4.965261682E1
3.846844447E0;-1.415199995E0;8.308199883E0;-4.900740051E1;4.972679641E1
3.856844447E0;-1.378600001E0;8.308199883E0;-4.903179932E1;4.974981475E1
3.866844447E0;-1.329800010E0;8.320400238E0;-4.911719894E1;4.983469334E1
3.876844447E0;-1.329800010E0;8.271599770E0;-4.910499954E1;4.981454317E1
3.886844447E0;-1.342000008E0;8.234999657E0;-4.912939835E1;4.983286030E1
3.896844447E0;-1.354200006E0;8.198399544E0;-4.908060074E1;4.977904159E1
3.906844447E0;-1.427399993E0;8.186200142E0;-4.904399872E1;4.974299100E1
3.916844447E0;-1.378600001E0;8.186200142E0;-4.888539886E1;4.958524612E1
3.926844447E0;-1.402999997E0;8.259399414E0;-4.869020081E1;4.940568532E1
3.936844447E0;-1.378600001E0;8.283800125E0;-4.869020081E1;4.940908355E1
3.946844447E0;-1.451799989E0;8.332599640E0;-4.853160095E1;4.926313257E1
3.956844447E0;-1.500599980E0;8.356999397E0;-4.845840073E1;4.919662428E1
3.966844447E0;-1.488399982E0;8.320400238E0;-4.838520050E1;4.911793992E1
3.976844447E0;-1.329800010E0;8.369199753E0;-4.847060013E1;4.920580199E1
3.986844447E0;-1.293200016E0;8.393599510E0;-4.853160095E1;4.926906910E1
3.996844447E0;-1.293200016E0;8.418000221E0;-4.859259796E1;4.933331198E1
4.006844447E0;-1.281000018E0;8.405799866E0;-4.873899841E1;4.947512909E1
4.016844447E0;-1.244400024E0;8.356999397E0;-4.875119781E1;4.947794720E1
4.026844447E0;-1.171200037E0;8.332599640E0;-4.879999924E1;4.952013582E1
4.036844447E0;-1.049199939E0;8.356999397E0;-4.888539886E1;4.960566985E1
4.046844447E0;-1.085799932E0;8.430199623E0;-4.895859909E1;4.969096147E1
4.056844447E0;-1.220000029E0;8.430199623E0;-4.890979767E1;4.964599655E1
4.066844447E0;-1.268800020E0;8.393599510E0;-4.862919998E1;4.936457695E1
4.076844447E0;-1.354200006E0;8.283800125E0;-4.842179871E1;4.914392935E1
4.086844447E0;-1.378600001E0;8.234999657E0;-4.821439743E1;4.893203324E1
4.096844447E0;-1.463999987E0;8.271599770E0;-4.809239960E1;4.882050346E1
4.106844447E0;-1.451799989E0;8.259399414E0;-4.817779922E1;4.890220588E1
4.116844447E0;-1.427399993E0;8.222800255E0;-4.822660065E1;4.894340532E1
4.126844447E0;-1.402999997E0;8.186200142E0;-4.827539825E1;4.898465432E1
4.136844447E0;-1.268800020E0;8.198399544E0;-4.843399811E1;4.913935064E1
4.146844447E0;-1.256600022E0;8.222800255E0;-4.851939774E1;4.922728354E1
4.156844447E0;-1.293200016E0;8.295999527E0;-4.865359879E1;4.937275209E1
4.166844447E0;-1.317600012E0;8.295999527E0;-4.877560043E1;4.949362460E1
4.176844447E0;-1.207800031E0;8.308199883E0;-4.895859909E1;4.967322610E1
4.186844447E0;-1.220000029E0;8.308199883E0;-4.895859909E1;4.967352424E1
4.196844447E0;-1.158999920E0;8.344799995E0;-4.901959991E1;4.973831665E1
4.206844447E0;-1.097999930E0;8.356999397E0;-4.886100006E1;4.958268216E1
4.216844447E0;-1.134599924E0;8.271599770E0;-4.871459961E1;4.942488133E1
4.226844447E0;-1.085799932E0;8.259399414E0;-4.870240021E1;4.940971996E1
4.236844447E0;-1.085799932E0;8.198399544E0;-4.858039856E1;4.927928409E1
4.246844447E0;-1.036999941E0;8.161799431E0;-4.855599976E1;4.924810099E1
4.256844447E0;-1.036999941E0;8.112999916E0;-4.856819916E1;4.925206702E1
4.266844447E0;-1.073599935E0;8.100799561E0;-4.839739990E1;4.908241933E1
4.276844447E0;-1.171200037E0;8.112999916E0;-4.828759766E1;4.897840917E1
4.286844447E0;-1.183400035E0;8.112999916E0;-4.825099945E1;4.894262101E1
4.296844447E0;-1.232200027E0;8.173999786E0;-4.822660065E1;4.892992540E1
4.306844447E0;-1.134599924E0;8.222800255E0;-4.829980087E1;4.900788228E1
4.316844447E0;-1.000399947E0;8.222800255E0;-4.833639908E1;4.904103098E1
4.326844447E0;-9.637999535E-1;8.259399414E0;-4.845840073E1;4.916668781E1
4.336844447E0;-9.637999535E-1;8.259399414E0;-4.838520050E1;4.909454365E1
4.346844447E0;-8.905999660E-1;8.271599770E0;-4.844619751E1;4.915533119E1
4.356844447E0;-8.905999660E-1;8.247200012E0;-4.847060013E1;4.917528397E1
4.366844447E0;-8.661999702E-1;8.259399414E0;-4.859259796E1;4.929714553E1
4.376844447E0;-8.295999765E-1;8.234999657E0;-4.866579819E1;4.936459631E1
4.386844447E0;-9.759999514E-1;8.161799431E0;-4.851939774E1;4.921076612E1
4.396844447E0;-1.061399937E0;8.173999786E0;-4.854380035E1;4.923861691E1
4.406844447E0;-1.000399947E0;8.149600029E0;-4.843399811E1;4.912503388E1
4.416844447E0;-1.000399947E0;8.161799431E0;-4.844619751E1;4.913908651E1
4.426844447E0;-1.012599945E0;8.173999786E0;-4.843399811E1;4.912933751E1
4.436844447E0;-1.036999941E0;8.222800255E0;-4.844619751E1;4.915001390E1
4.446844447E0;-1.073599935E0;8.210599899E0;-4.847060013E1;4.917281408E1
4.456844447E0;-1.122399926E0;8.198399544E0;-4.842179871E1;4.912376336E1
4.466844447E0;-1.110199928E0;8.247200012E0;-4.855599976E1;4.926392153E1
4.476844447E0;-1.134599924E0;8.308199883E0;-4.869020081E1;4.940697478E1
4.486844447E0;-1.342000008E0;8.381400108E0;-4.881219864E1;4.954472291E1
4.496844447E0;-1.390799999E0;8.454599380E0;-4.887319946E1;4.961858725E1
4.506844447E0;-1.439599991E0;8.430199623E0;-4.886100006E1;4.960381075E1
4.516844447E0;-1.451799989E0;8.381400108E0;-4.882439804E1;4.955983691E1
4.526844447E0;-1.451799989E0;8.356999397E0;-4.870240021E1;4.943552314E1
4.536844447E0;-1.415199995E0;8.381400108E0;-4.871459961E1;4.945061045E1
4.546844447E0;-1.451799989E0;8.308199883E0;-4.869020081E1;4.941527662E1
4.556844447E0;-1.402999997E0;8.259399414E0;-4.851939774E1;4.923736431E1
4.566844447E0;-1.293200016E0;8.271599770E0;-4.848279953E1;4.920034125E1
4.576844447E0;-1.378600001E0;8.198399544E0;-4.837299728E1;4.908218780E1
4.586844447E0;-1.390799999E0;8.247200012E0;-4.838520050E1;4.910273170E1
4.596844447E0;-1.390799999E0;8.234999657E0;-4.831200027E1;4.902855203E1
4.606844447E0;-1.293200016E0;8.247200012E0;-4.842179871E1;4.913612993E1
4.616844447E0;-1.207800031E0;8.234999657E0;-4.855599976E1;4.926417677E1
4.626844447E0;-1.134599924E0;8.259399414E0;-4.855599976E1;4.926652117E1
4.636844447E0;-1.073599935E0;8.320400238E0;-4.877560043E1;4.949182634E1
4.646844447E0;-1.073599935E0;8.308199883E0;-4.870240021E1;4.941763438E1
4.656844447E0;-1.012599945E0;8.344799995E0;-4.858039856E1;4.930229376E1
4.666844447E0;-1.000399947E0;8.247200012E0;-4.853160095E1;4.923752024E1
4.676844447E0;-9.515999556E-1;8.259399414E0;-4.851939774E1;4.922656984E1
4.686844447E0;-9.882000089E-1;8.271599770E0;-4.855599976E1;4.926541398E1
4.696844447E0;-9.515999556E-1;8.247200012E0;-4.853160095E1;4.923655290E1
4.706844447E0;-9.027999640E-1;8.234999657E0;-4.853160095E1;4.923359177E1
4.716844447E0;-9.637999535E-1;8.186200142E0;-4.840959930E1;4.910633450E1
4.726844447E0;-9.637999535E-1;8.198399544E0;-4.834859848E1;4.904823789E1
4.736844447E0;-1.024799943E0;8.198399544E0;-4.844619751E1;4.914568163E1
4.746844447E0;-1.049199939E0;8.247200012E0;-4.839739990E1;4.910626687E1
4.756844447E0;-1.097999930E0;8.247200012E0;-4.849499893E1;4.920352460E1
4.766844447E0;-1.220000029E0;8.271599770E0;-4.840959930E1;4.912633782E1
4.776844447E0;-1.378600001E0;8.295999527E0;-4.829980087E1;4.902647153E1
4.786844447E0;-1.476199985E0;8.393599510E0;-4.831200027E1;4.905793564E1
4.796844447E0;-1.500599980E0;8.466799736E0;-4.839739990E1;4.915533354E1
4.806844447E0;-1.585999966E0;8.491199493E0;-4.854380035E1;4.930635271E1
4.816844447E0;-1.537199974E0;8.454599380E0;-4.854380035E1;4.929851709E1
4.826844447E0;-1.573799968E0;8.442399979E0;-4.854380035E1;4.929758124E1
4.836844447E0;-1.476199985E0;8.430199623E0;-4.859259796E1;4.934053109E1
4.846844447E0;-1.378600001E0;8.393599510E0;-4.870240021E1;4.943962820E1
4.856844447E0;-1.329800010E0;8.381400108E0;-4.858039856E1;4.931603553E1
4.866844447E0;-1.305400014E0;8.271599770E0;-4.848279953E1;4.920066343E1
4.876844447E0;-1.317600012E0;8.198399544E0;-4.837299728E1;4.908051234E1
4.886844447E0;-1.207800031E0;8.137399673E0;-4.832419968E1;4.901942807E1
4.896844447E0;-1.158999920E0;8.173999786E0;-4.844619751E1;4.914459896E1
4.906844447E0;-1.024799943E0;8.222800255E0;-4.855599976E1;4.925799195E1
4.916844447E0;-1.073599935E0;8.222800255E0;-4.853160095E1;4.923498098E1
4.926844447E0;-1.024799943E0;8.320400238E0;-4.851939774E1;4.923831061E1
4.936844447E0;-9.271999598E-1;8.332599640E0;-4.871459961E1;4.943080145E1
4.946844447E0;-8.539999723E-1;8.442399979E0;-4.899519730E1;4.972456929E1
4.956844447E0;-7.319999933E-1;8.430199623E0;-4.898299789E1;4.970853219E1
4.966844447E0;-7.319999933E-1;8.466799736E0;-4.900740051E1;4.973879599E1
4.976844447E0;-7.929999828E-1;8.418000221E0;-4.879999924E1;4.952707847E1
4.986844447E0;-9.027999640E-1;8.344799995E0;-4.862919998E1;4.934825048E1
4.996844447E0;-9.027999640E-1;8.320400238E0;-4.853160095E1;4.924794817E1
5.006844447E0;-1.012599945E0;8.247200012E0;-4.839739990E1;4.910549851E1
5.016844447E0;-9.759999514E-1;8.247200012E0;-4.851939774E1;4.922500219E1
5.026844447E0;-1.085799932E0;8.186200142E0;-4.829980087E1;4.900064896E1
5.036844447E0;-1.171200037E0;8.210599899E0;-4.822660065E1;4.893455497E1
5.046844447E0;-1.134599924E0;8.198399544E0;-4.812899780E1;4.883545333E1
5.056844447E0;-1.146799922E0;8.222800255E0;-4.818999863E1;4.889995462E1
5.066844447E0;-1.171200037E0;8.210599899E0;-4.826319885E1;4.897062409E1
5.076844447E0;-1.195600033E0;8.259399414E0;-4.838520050E1;4.909964120E1
5.086844447E0;-1.158999920E0;8.295999527E0;-4.849499893E1;4.921312640E1
5.096844447E0;-1.293200016E0;8.308199883E0;-4.839739990E1;4.912236628E1
5.106844447E0;-1.244400024E0;8.320400238E0;-4.854380035E1;4.926741463E1
5.116844447E0;-1.268800020E0;8.344799995E0;-4.877560043E1;4.950055291E1
5.126844447E0;-1.329800010E0;8.393599510E0;-4.895859909E1;4.969069637E1
5.136844447E0;-1.293200016E0;8.430199623E0;-4.905619812E1;4.979207975E1
5.146844447E0;-1.256600022E0;8.454599380E0;-4.908060074E1;4.981932018E1
5.156844447E0;-1.183400035E0;8.369199753E0;-4.910499954E1;4.982715043E1
5.166844447E0;-1.232200027E0;8.344799995E0;-4.897079849E1;4.969198234E1
5.176844447E0;-1.171200037E0;8.308199883E0;-4.879999924E1;4.951603599E1
5.186844447E0;-1.244400024E0;8.234999657E0;-4.856819916E1;4.927711152E1
5.196844447E0;-1.232200027E0;8.186200142E0;-4.827539825E1;4.898005988E1
5.206844447E0;-1.146799922E0;8.137399673E0;-4.821439743E1;4.890971829E1
5.216844447E0;-1.158999920E0;8.125200272E0;-4.822660065E1;4.892000787E1
5.226844447E0;-1.049199939E0;8.173999786E0;-4.828759766E1;4.898578549E1
5.236844447E0;-1.036999941E0;8.271599770E0;-4.836079788E1;4.907404103E1
5.246844447E0;-1.061399937E0;8.308199883E0;-4.844619751E1;4.916489406E1
5.256844447E0;-1.122399926E0;8.283800125E0;-4.855599976E1;4.927033832E1
5.266844447E0;-1.146799922E0;8.320400238E0;-4.862919998E1;4.934919757E1
5.276844447E0;-1.207800031E0;8.344799995E0;-4.869020081E1;4.941487754E1
5.286844447E0;-1.342000008E0;8.308199883E0;-4.867799759E1;4.940014776E1
5.296844447E0;-1.366400003E0;8.259399414E0;-4.859259796E1;4.930847092E1
5.306844447E0;-1.488399982E0;8.234999657E0;-4.853160095E1;4.924781056E1
5.316844447E0;-1.598199964E0;8.210599899E0;-4.842179871E1;4.913897418E1
5.326844447E0;-1.537199974E0;8.186200142E0;-4.831200027E1;4.902475117E1
5.336844447E0;-1.537199974E0;8.186200142E0;-4.826319885E1;4.897665995E1
5.346844447E0;-1.512799978E0;8.173999786E0;-4.810459900E1;4.881757144E1
5.356844447E0;-1.390799999E0;8.186200142E0;-4.812899780E1;4.884003099E1
5.366844447E0;-1.366400003E0;8.173999786E0;-4.803139877E1;4.874111806E1
5.376844447E0;-1.378600001E0;8.198399544E0;-4.793379974E1;4.864939312E1
5.386844447E0;-1.390799999E0;8.222800255E0;-4.799480057E1;4.871395745E1
5.396844447E0;-1.354200006E0;8.222800255E0;-4.794599915E1;4.866484497E1
5.406844447E0;-1.366400003E0;8.210599899E0;-4.798259735E1;4.869918529E1
5.416844447E0;-1.378600001E0;8.222800255E0;-4.794599915E1;4.866553006E1
5.426844447E0;-1.354200006E0;8.222800255E0;-4.797039795E1;4.868888355E1
5.436844447E0;-1.476199985E0;8.186200142E0;-4.800699997E1;4.872232635E1
5.446844447E0;-1.537199974E0;8.259399414E0;-4.809239960E1;4.882068784E1
5.456844447E0;-1.537199974E0;8.259399414E0;-4.815340042E1;4.888077981E1
5.466844447E0;-1.524999976E0;8.234999657E0;-4.808020020E1;4.880416473E1
5.476844447E0;-1.488399982E0;8.198399544E0;-4.822660065E1;4.894112892E1
5.486844447E0;-1.378600001E0;8.210599899E0;-4.838520050E1;4.909625359E1
5.496844447E0;-1.207800031E0;8.234999657E0;-4.856819916E1;4.927620084E1
5.506844447E0;-1.146799922E0;8.295999527E0;-4.877560043E1;4.948937215E1
5.516844447E0;-1.000399947E0;8.295999527E0;-4.883659744E1;4.954631831E1
5.526844447E0;-8.783999681E-1;8.222800255E0;-4.883659744E1;4.953180070E1
5.536844447E0;-7.929999828E-1;8.222800255E0;-4.904399872E1;4.973486808E1
5.546844447E0;-7.075999975E-1;8.198399544E0;-4.917819977E1;4.986190716E1
5.556844447E0;-7.197999954E-1;8.259399414E0;-4.916600037E1;4.986011816E1
5.566844447E0;-7.563999891E-1;8.247200012E0;-4.921479797E1;4.990676095E1
5.576844447E0;-8.051999807E-1;8.259399414E0;-4.931240082E1;5.000578867E1
5.586844447E0;-8.783999681E-1;8.198399544E0;-4.949539948E1;5.017748410E1
5.596844447E0;-1.024799943E0;8.186200142E0;-4.942219925E1;5.010606616E1
5.606844447E0;-1.122399926E0;8.222800255E0;-4.945879745E1;5.015024298E1
5.616844447E0;-1.195600033E0;8.234999657E0;-4.932460022E1;5.002160399E1
5.626844447E0;-1.317600012E0;8.234999657E0;-4.921479797E1;4.991640641E1
5.636844447E0;-1.390799999E0;8.198399544E0;-4.914159775E1;4.984019170E1
5.646844447E0;-1.463999987E0;8.210599899E0;-4.890979767E1;4.961577929E1
5.656844447E0;-1.537199974E0;8.173999786E0;-4.854380035E1;4.925117064E1
5.666844447E0;-1.549399972E0;8.234999657E0;-4.828759766E1;4.900926389E1
5.676844447E0;-1.512799978E0;8.234999657E0;-4.828759766E1;4.900812045E1
5.686844447E0;-1.488399982E0;8.210599899E0;-4.821439743E1;4.893114964E1
5.696844447E0;-1.476199985E0;8.198399544E0;-4.809239960E1;4.880852201E1
5.706844447E0;-1.439599991E0;8.247200012E0;-4.806800079E1;4.879161256E1
5.716844447E0;-1.451799989E0;8.222800255E0;-4.799480057E1;4.871573718E1
5.726844447E0;-1.463999987E0;8.222800255E0;-4.799480057E1;4.871610228E1
5.736844447E0;-1.378600001E0;8.234999657E0;-4.827539825E1;4.899214053E1
5.746844447E0;-1.293200016E0;8.210599899E0;-4.838520050E1;4.909392981E1
5.756844447E0;-1.244400024E0;8.198399544E0;-4.854380035E1;4.924695767E1
5.766844447E0;-1.207800031E0;8.222800255E0;-4.876339722E1;4.946657592E1
5.776844447E0;-1.171200037E0;8.222800255E0;-4.882439804E1;4.952583162E1
5.786844447E0;-1.122399926E0;8.210599899E0;-4.878779984E1;4.948659561E1
5.796844447E0;-1.024799943E0;8.222800255E0;-4.886100006E1;4.955867216E1
5.806844447E0;-9.882000089E-1;8.222800255E0;-4.887319946E1;4.956995672E1
5.816844447E0;-1.024799943E0;8.247200012E0;-4.872679901E1;4.943043055E1
5.826844447E0;-1.097999930E0;8.308199883E0;-4.850719833E1;4.922580705E1
5.836844447E0;-1.158999920E0;8.332599640E0;-4.825099945E1;4.897891838E1
5.846844447E0;-1.158999920E0;8.381400108E0;-4.804359818E1;4.878297320E1
5.856844447E0;-1.207800031E0;8.369199753E0;-4.803139877E1;4.877004771E1
5.866844447E0;-1.305400014E0;8.344799995E0;-4.812899780E1;4.886450845E1
5.876844447E0;-1.342000008E0;8.369199753E0;-4.805579758E1;4.879758344E1
5.886844447E0;-1.390799999E0;8.369199753E0;-4.814119720E1;4.888305123E1
5.896844447E0;-1.342000008E0;8.320400238E0;-4.823880005E1;4.896949922E1
5.906844447E0;-1.366400003E0;8.259399414E0;-4.847060013E1;4.918824864E1
5.916844447E0;-1.305400014E0;8.259399414E0;-4.864139938E1;4.935491345E1
5.926844447E0;-1.342000008E0;8.210599899E0;-4.876339722E1;4.946800807E1
5.936844447E0;-1.378600001E0;8.210599899E0;-4.877560043E1;4.948104371E1
5.946844447E0;-1.366400003E0;8.198399544E0;-4.878779984E1;4.949070839E1
5.956844447E0;-1.390799999E0;8.222800255E0;-4.875119781E1;4.945935763E1
5.966844447E0;-1.402999997E0;8.222800255E0;-4.873899841E1;4.944767759E1
5.976844447E0;-1.524999976E0;8.247200012E0;-4.866579819E1;4.938321421E1
5.986844447E0;-1.561599970E0;8.308199883E0;-4.855599976E1;4.928640677E1
5.996844447E0;-1.659199953E0;8.332599640E0;-4.844619751E1;4.918555900E1
6.006844447E0;-1.720199943E0;8.344799995E0;-4.834859848E1;4.909360192E1
6.016844447E0;-1.695799947E0;8.369199753E0;-4.829980087E1;4.904885326E1
6.026844447E0;-1.671399951E0;8.369199753E0;-4.820219803E1;4.895190473E1
6.036844447E0;-1.732399940E0;8.369199753E0;-4.829980087E1;4.905013230E1
6.046844447E0;-1.671399951E0;8.369199753E0;-4.843399811E1;4.918017136E1
6.056844447E0;-1.610399961E0;8.393599510E0;-4.845840073E1;4.920632583E1
6.066844447E0;-1.598199964E0;8.381400108E0;-4.839739990E1;4.914377304E1
6.076844447E0;-1.646999955E0;8.369199753E0;-4.844619751E1;4.919136272E1
6.086844447E0;-1.634799957E0;8.369199753E0;-4.853160095E1;4.927506841E1
6.096844447E0;-1.671399951E0;8.332599640E0;-4.849499893E1;4.923404022E1
6.106844447E0;-1.683599949E0;8.344799995E0;-4.854380035E1;4.928458936E1
6.116844447E0;-1.585999966E0;8.320400238E0;-4.843399811E1;4.916906170E1
6.126844447E0;-1.659199953E0;8.271599770E0;-4.817779922E1;4.891086429E1
6.136844447E0;-1.622599959E0;8.332599640E0;-4.809239960E1;4.883588789E1
6.146844447E0;-1.561599970E0;8.308199883E0;-4.804359818E1;4.878167797E1
6.156844447E0;-1.427399993E0;8.271599770E0;-4.794599915E1;4.867520588E1
6.166844447E0;-1.390799999E0;8.271599770E0;-4.788499832E1;4.861405920E1
6.176844447E0;-1.305400014E0;8.295999527E0;-4.799480057E1;4.872400393E1
6.186844447E0;-1.281000018E0;8.356999397E0;-4.801919937E1;4.875780869E1
6.196844447E0;-1.281000018E0;8.356999397E0;-4.801919937E1;4.875780869E1
6.206844447E0;-1.244400024E0;8.418000221E0;-4.800699997E1;4.875534130E1
6.216844447E0;-1.256600022E0;8.369199753E0;-4.806800079E1;4.880732781E1
6.226844447E0;-1.244400024E0;8.381400108E0;-4.810459900E1;4.884515169E1
6.236844447E0;-1.305400014E0;8.369199753E0;-4.812899780E1;4.886868121E1
6.246844447E0;-1.244400024E0;8.320400238E0;-4.810459900E1;4.883472163E1
6.256844447E0;-1.134599924E0;8.271599770E0;-4.817779922E1;4.889587935E1
6.266844447E0;-1.036999941E0;8.210599899E0;-4.822660065E1;4.893152695E1
6.276844447E0;-1.012599945E0;8.186200142E0;-4.816559982E1;4.886680098E1
6.286844447E0;-9.515999556E-1;8.149600029E0;-4.822660065E1;4.891959253E1
6.296844447E0;-1.000399947E0;8.149600029E0;-4.822660065E1;4.892056613E1
6.306844447E0;-1.000399947E0;8.064199448E0;-4.828759766E1;4.896656206E1
6.316844447E0;-9.759999514E-1;8.076399803E0;-4.821439743E1;4.889589890E1
6.326844447E0;-1.012599945E0;8.064199448E0;-4.815340042E1;4.883448212E1
6.336844447E0;-1.171200037E0;8.112999916E0;-4.800699997E1;4.870179179E1
6.346844447E0;-1.244400024E0;8.100799561E0;-4.795819855E1;4.865347154E1
6.356844447E0;-1.207800031E0;8.088600159E0;-4.816559982E1;4.885498173E1
6.366844447E0;-1.171200037E0;8.064199448E0;-4.834859848E1;4.903050068E1
6.376844447E0;-1.049199939E0;8.003199577E0;-4.837299728E1;4.904180757E1
6.386844447E0;-1.036999941E0;8.015399933E0;-4.843399811E1;4.910370839E1
6.396844447E0;-9.515999556E-1;8.027600288E0;-4.866579819E1;4.933262432E1
6.406844447E0;-9.637999535E-1;8.149600029E0;-4.881219864E1;4.949722848E1
6.416844447E0;-9.515999556E-1;8.173999786E0;-4.890979767E1;4.959725923E1
6.426844447E0;-1.024799943E0;8.247200012E0;-4.897079849E1;4.967097370E1
6.436844447E0;-1.122399926E0;8.259399414E0;-4.878779984E1;4.949471561E1
6.446844447E0;-1.195600033E0;8.295999527E0;-4.860479736E1;4.932219981E1
6.456844447E0;-1.281000018E0;8.332599640E0;-4.864139938E1;4.936657687E1
6.466844447E0;-1.195600033E0;8.393599510E0;-4.872679901E1;4.945890126E1
6.476844447E0;-1.183400035E0;8.381400108E0;-4.869020081E1;4.942048116E1
6.486844447E0;-1.122399926E0;8.381400108E0;-4.860479736E1;4.933491640E1
6.496844447E0;-1.024799943E0;8.393599510E0;-4.858039856E1;4.931082895E1
6.506844447E0;-8.783999681E-1;8.393599510E0;-4.861700058E1;4.934406595E1
6.516844447E0;-7.807999849E-1;8.418000221E0;-4.879999924E1;4.952688464E1
6.526844447E0;-7.441999912E-1;8.430199623E0;-4.901959991E1;4.974478139E1
6.536844447E0;-7.929999828E-1;8.466799736E0;-4.899519730E1;4.972770762E1
6.546844447E0;-9.271999598E-1;8.418000221E0;-4.889759827E1;4.962557349E1
6.556844447E0;-1.049199939E0;8.454599380E0;-4.881219864E1;4.955009392E1
6.566844447E0;-1.049199939E0;8.405799866E0;-4.884880066E1;4.957785411E1
6.576844447E0;-1.110199928E0;8.283800125E0;-4.886100006E1;4.957066890E1
6.586844447E0;-1.195600033E0;8.295999527E0;-4.878779984E1;4.950255024E1
