1.240000E0	1.527952E-1	8.781148E-2
1.280000E0	1.527580E-1	8.783807E-2
1.320000E0	1.517453E-1	8.769517E-2
1.360000E0	1.497526E-1	8.752807E-2
1.400000E0	1.471648E-1	8.728672E-2
1.440000E0	1.438776E-1	8.698524E-2
1.480000E0	1.400547E-1	8.670909E-2
1.520000E0	1.355189E-1	8.639425E-2
1.560000E0	1.306784E-1	8.621033E-2
1.600000E0	1.254784E-1	8.612501E-2
1.640000E0	1.199728E-1	8.610396E-2
1.680000E0	1.143034E-1	8.615974E-2
1.720000E0	1.085385E-1	8.625786E-2
1.760000E0	1.030123E-1	8.648249E-2
1.800000E0	9.759648E-2	8.672602E-2
1.840000E0	9.264863E-2	8.714460E-2
1.880000E0	8.794842E-2	8.747666E-2
1.920000E0	8.420335E-2	8.771809E-2
1.960000E0	8.108206E-2	8.786254E-2
2.000000E0	7.861439E-2	8.812063E-2
2.040000E0	7.697385E-2	8.834949E-2
2.080000E0	7.629287E-2	8.837964E-2
2.120000E0	7.615690E-2	8.839905E-2
2.160000E0	7.678444E-2	8.820579E-2
2.200000E0	7.854896E-2	8.808334E-2
2.240000E0	8.103085E-2	8.779131E-2
2.280000E0	8.420241E-2	8.769013E-2
2.320000E0	8.812238E-2	8.726731E-2
2.360000E0	9.255872E-2	8.704924E-2
2.400000E0	9.755338E-2	8.674085E-2
2.440000E0	1.027543E-1	8.648060E-2
2.480000E0	1.082774E-1	8.626527E-2
2.520000E0	1.139935E-1	8.612794E-2
2.560000E0	1.195458E-1	8.617360E-2
2.600000E0	1.249952E-1	8.626724E-2
2.640000E0	1.300928E-1	8.628725E-2
2.680000E0	1.349453E-1	8.638007E-2
2.720000E0	1.393143E-1	8.661416E-2
2.760000E0	1.429160E-1	8.692909E-2
2.800000E0	1.462197E-1	8.713815E-2
2.840000E0	1.486015E-1	8.727780E-2
2.880000E0	1.501954E-1	8.747837E-2
2.920000E0	1.510478E-1	8.763023E-2
2.960000E0	1.512550E-1	8.769966E-2
3.000000E0	1.508829E-1	8.762934E-2
3.040000E0	1.494575E-1	8.755894E-2
3.080000E0	1.471399E-1	8.737627E-2
3.120000E0	1.441843E-1	8.702842E-2
3.160000E0	1.406537E-1	8.680804E-2
3.200000E0	1.367080E-1	8.662055E-2
3.240000E0	1.320321E-1	8.643345E-2
3.280000E0	1.271689E-1	8.618595E-2
3.320000E0	1.219701E-1	8.613605E-2
3.360000E0	1.165342E-1	8.620085E-2
3.400000E0	1.110986E-1	8.625577E-2
3.440000E0	1.056115E-1	8.630018E-2
3.480000E0	1.003653E-1	8.650942E-2
3.520000E0	9.543708E-2	8.689055E-2
3.560000E0	9.090565E-2	8.713577E-2
3.600000E0	8.681853E-2	8.750998E-2
3.640000E0	8.344129E-2	8.773328E-2
3.680000E0	8.073325E-2	8.812059E-2
3.720000E0	7.887447E-2	8.820097E-2
3.760000E0	7.789690E-2	8.833064E-2
3.800000E0	7.763020E-2	8.828890E-2
3.840000E0	7.789327E-2	8.818783E-2
3.880000E0	7.915623E-2	8.811882E-2
3.920000E0	8.135477E-2	8.773847E-2
3.960000E0	8.414791E-2	8.755921E-2
4.000000E0	8.763439E-2	8.740881E-2
4.040000E0	9.171193E-2	8.712330E-2
4.080000E0	9.624777E-2	8.682721E-2
4.120000E0	1.012328E-1	8.655731E-2
4.160000E0	1.063605E-1	8.631041E-2
4.200000E0	1.117857E-1	8.616085E-2
4.240000E0	1.172292E-1	8.601839E-2
