0.000000E0	1.748982E-1	1.115730E-1
4.000000E-2	1.725082E-1	1.112639E-1
8.000000E-2	1.687725E-1	1.107132E-1
1.200000E-1	1.636755E-1	1.100023E-1
1.600000E-1	1.573240E-1	1.093159E-1
2.000000E-1	1.499494E-1	1.085943E-1
2.400000E-1	1.415477E-1	1.080398E-1
2.800000E-1	1.324163E-1	1.075703E-1
3.200000E-1	1.225790E-1	1.071865E-1
3.600000E-1	1.123664E-1	1.069732E-1
4.000000E-1	1.021311E-1	1.070713E-1
4.400000E-1	9.198923E-2	1.072419E-1
4.800000E-1	8.224530E-2	1.076139E-1
5.200000E-1	7.311728E-2	1.080446E-1
5.600000E-1	6.496528E-2	1.086473E-1
6.000000E-1	5.776125E-2	1.092351E-1
6.400000E-1	5.174655E-2	1.098344E-1
6.800000E-1	4.701146E-2	1.103389E-1
7.200000E-1	4.359760E-2	1.107704E-1
7.600000E-1	4.163518E-2	1.110760E-1
8.000000E-1	4.129961E-2	1.111338E-1
8.400000E-1	4.217683E-2	1.109608E-1
8.800000E-1	4.479476E-2	1.105840E-1
9.200000E-1	4.884515E-2	1.101307E-1
9.600000E-1	5.411912E-2	1.095069E-1
1.000000E0	6.069961E-2	1.089810E-1
1.040000E0	6.826158E-2	1.084009E-1
1.080000E0	7.682378E-2	1.079182E-1
1.120000E0	8.603430E-2	1.074762E-1
1.160000E0	9.585792E-2	1.071903E-1
1.200000E0	1.058734E-1	1.070302E-1
1.240000E0	1.158880E-1	1.071121E-1
1.280000E0	1.257195E-1	1.072296E-1
1.320000E0	1.350951E-1	1.076203E-1
1.360000E0	1.435986E-1	1.081506E-1
1.400000E0	1.513715E-1	1.087593E-1
1.440000E0	1.580794E-1	1.092778E-1
1.480000E0	1.635654E-1	1.099646E-1
1.520000E0	1.677551E-1	1.104705E-1
1.560000E0	1.707325E-1	1.108841E-1
1.600000E0	1.723282E-1	1.111231E-1
1.640000E0	1.724632E-1	1.111313E-1
1.680000E0	1.712132E-1	1.108568E-1
1.720000E0	1.684310E-1	1.104673E-1
1.760000E0	1.643130E-1	1.099378E-1
1.800000E0	1.589218E-1	1.092892E-1
1.840000E0	1.524367E-1	1.087009E-1
1.880000E0	1.449622E-1	1.081035E-1
1.920000E0	1.366211E-1	1.074627E-1
1.960000E0	1.277059E-1	1.071169E-1
2.000000E0	1.181084E-1	1.069391E-1
2.040000E0	1.082913E-1	1.069228E-1
2.080000E0	9.857498E-2	1.070124E-1
2.120000E0	8.896984E-2	1.073181E-1
2.160000E0	8.001362E-2	1.077609E-1
2.200000E0	7.156483E-2	1.081064E-1
2.240000E0	6.405751E-2	1.086375E-1
2.280000E0	5.751217E-2	1.092171E-1
2.320000E0	5.222384E-2	1.096960E-1
2.360000E0	4.824187E-2	1.101707E-1
