0.000000E0	6.673893E-1	4.758015E-1
4.000000E-2	6.447673E-1	4.748302E-1
8.000000E-2	6.194775E-1	4.739768E-1
1.200000E-1	5.925884E-1	4.732449E-1
1.600000E-1	5.651046E-1	4.733846E-1
2.000000E-1	5.377303E-1	4.728227E-1
2.400000E-1	5.106652E-1	4.736820E-1
2.800000E-1	4.846584E-1	4.741928E-1
3.200000E-1	4.612976E-1	4.747721E-1
3.600000E-1	4.396013E-1	4.761771E-1
4.000000E-1	4.208163E-1	4.765065E-1
4.400000E-1	4.054111E-1	4.773470E-1
4.800000E-1	3.936224E-1	4.784357E-1
5.200000E-1	3.859630E-1	4.789661E-1
5.600000E-1	3.826285E-1	4.778926E-1
6.000000E-1	3.827137E-1	4.779097E-1
6.400000E-1	3.852698E-1	4.779113E-1
6.800000E-1	3.937052E-1	4.782560E-1
7.200000E-1	4.056623E-1	4.772656E-1
7.600000E-1	4.214416E-1	4.771134E-1
8.000000E-1	4.403415E-1	4.761428E-1
8.400000E-1	4.618084E-1	4.750680E-1
8.800000E-1	4.858039E-1	4.746227E-1
9.200000E-1	5.111575E-1	4.740196E-1
9.600000E-1	5.384746E-1	4.735460E-1
1.000000E0	5.656260E-1	4.735889E-1
1.040000E0	5.924286E-1	4.732748E-1
1.080000E0	6.177181E-1	4.737450E-1
1.120000E0	6.425578E-1	4.746557E-1
1.160000E0	6.647244E-1	4.761677E-1
1.200000E0	6.849412E-1	4.770180E-1
1.240000E0	7.016481E-1	4.778433E-1
1.280000E0	7.144182E-1	4.783075E-1
1.320000E0	7.236874E-1	4.791360E-1
1.360000E0	7.281276E-1	4.795424E-1
1.400000E0	7.303309E-1	4.792055E-1
1.440000E0	7.281926E-1	4.794443E-1
1.480000E0	7.208909E-1	4.787826E-1
1.520000E0	7.091184E-1	4.778005E-1
1.560000E0	6.937505E-1	4.765049E-1
1.600000E0	6.749310E-1	4.759125E-1
1.640000E0	6.547833E-1	4.750328E-1
1.680000E0	6.306920E-1	4.740132E-1
1.720000E0	6.062249E-1	4.729090E-1
1.760000E0	5.799528E-1	4.721174E-1
1.800000E0	5.533395E-1	4.728250E-1
1.840000E0	5.264815E-1	4.724005E-1
1.880000E0	5.005746E-1	4.735677E-1
1.920000E0	4.760969E-1	4.734996E-1
1.960000E0	4.541633E-1	4.742290E-1
2.000000E0	4.343549E-1	4.752875E-1
2.040000E0	4.183145E-1	4.753933E-1
2.080000E0	4.049207E-1	4.770068E-1
2.120000E0	3.945106E-1	4.778506E-1
2.160000E0	3.889851E-1	4.784974E-1
2.200000E0	3.871228E-1	4.785792E-1
2.240000E0	3.879201E-1	4.780153E-1
2.280000E0	3.935656E-1	4.776172E-1
2.320000E0	4.038691E-1	4.780043E-1
2.360000E0	4.176235E-1	4.777174E-1
2.400000E0	4.350828E-1	4.765440E-1
2.440000E0	4.544279E-1	4.748232E-1
2.480000E0	4.769129E-1	4.743809E-1
2.520000E0	5.012691E-1	4.734229E-1
2.560000E0	5.263048E-1	4.726968E-1
2.600000E0	5.522278E-1	4.732177E-1
2.640000E0	5.788369E-1	4.731454E-1
2.680000E0	6.048743E-1	4.733602E-1
2.720000E0	6.288527E-1	4.742027E-1
2.760000E0	6.522718E-1	4.750006E-1
2.800000E0	6.722802E-1	4.759929E-1
2.840000E0	6.888672E-1	4.774750E-1
2.880000E0	7.027591E-1	4.784670E-1
2.920000E0	7.132853E-1	4.788384E-1
2.960000E0	7.194870E-1	4.791645E-1
3.000000E0	7.221172E-1	4.791585E-1
3.040000E0	7.224594E-1	4.789933E-1
3.080000E0	7.185313E-1	4.788002E-1
3.120000E0	7.087517E-1	4.779376E-1
3.160000E0	6.958140E-1	4.771707E-1
3.200000E0	6.787116E-1	4.763641E-1
3.240000E0	6.598952E-1	4.751939E-1
3.280000E0	6.376479E-1	4.743823E-1
3.320000E0	6.143486E-1	4.732880E-1
3.360000E0	5.899255E-1	4.723149E-1
3.400000E0	5.642342E-1	4.721339E-1
3.440000E0	5.382842E-1	4.727077E-1
3.480000E0	5.127217E-1	4.734984E-1
3.520000E0	4.885651E-1	4.740611E-1
3.560000E0	4.663812E-1	4.741294E-1
3.600000E0	4.465518E-1	4.748775E-1
3.640000E0	4.292701E-1	4.756487E-1
3.680000E0	4.145928E-1	4.771196E-1
3.720000E0	4.040598E-1	4.779687E-1
3.760000E0	3.969980E-1	4.790055E-1
3.800000E0	3.934155E-1	4.784197E-1
3.840000E0	3.929788E-1	4.777229E-1
3.880000E0	3.959472E-1	4.778333E-1
3.920000E0	4.045580E-1	4.779182E-1
3.960000E0	4.161556E-1	4.772233E-1
4.000000E0	4.315713E-1	4.768225E-1
4.040000E0	4.495027E-1	4.759522E-1
4.080000E0	4.696957E-1	4.747028E-1
4.120000E0	4.923571E-1	4.744728E-1
4.160000E0	5.164857E-1	4.733896E-1
4.200000E0	5.414706E-1	4.724123E-1
4.240000E0	5.665628E-1	4.730494E-1
4.280000E0	5.922060E-1	4.732460E-1
4.320000E0	6.164510E-1	4.739256E-1
4.360000E0	6.390157E-1	4.746813E-1
4.400000E0	6.593645E-1	4.757542E-1
4.440000E0	6.776885E-1	4.765029E-1
4.480000E0	6.929401E-1	4.770511E-1
4.520000E0	7.038002E-1	4.781695E-1
4.560000E0	7.119312E-1	4.783156E-1
4.600000E0	7.156889E-1	4.784411E-1
4.640000E0	7.170472E-1	4.785967E-1
4.680000E0	7.149159E-1	4.788101E-1
4.720000E0	7.079535E-1	4.781195E-1
4.760000E0	6.959849E-1	4.772671E-1
4.800000E0	6.810642E-1	4.764009E-1
4.840000E0	6.634632E-1	4.753909E-1
4.880000E0	6.427011E-1	4.743292E-1
4.920000E0	6.204206E-1	4.732445E-1
4.960000E0	5.968301E-1	4.727591E-1
5.000000E0	5.722837E-1	4.723859E-1
5.040000E0	5.473149E-1	4.734883E-1
5.080000E0	5.227910E-1	4.734507E-1
5.120000E0	4.990892E-1	4.741005E-1
5.160000E0	4.773361E-1	4.737519E-1
5.200000E0	4.569246E-1	4.741291E-1
5.240000E0	4.391348E-1	4.750964E-1
5.280000E0	4.244767E-1	4.762012E-1
5.320000E0	4.127694E-1	4.765338E-1
5.360000E0	4.047831E-1	4.770086E-1
5.400000E0	3.996712E-1	4.776367E-1
5.440000E0	3.989764E-1	4.770047E-1
5.480000E0	4.006458E-1	4.762359E-1
5.520000E0	4.074680E-1	4.770570E-1
5.560000E0	4.180434E-1	4.756995E-1
5.600000E0	4.316311E-1	4.754821E-1
5.640000E0	4.486113E-1	4.747944E-1
5.680000E0	4.681480E-1	4.739880E-1
5.720000E0	4.893057E-1	4.730922E-1
5.760000E0	5.126618E-1	4.730652E-1
5.800000E0	5.367650E-1	4.723105E-1
5.840000E0	5.606961E-1	4.729132E-1
5.880000E0	5.854306E-1	4.731928E-1
5.920000E0	6.088045E-1	4.736115E-1
5.960000E0	6.312700E-1	4.744465E-1
6.000000E0	6.520858E-1	4.748748E-1
6.040000E0	6.700410E-1	4.758932E-1
6.080000E0	6.852173E-1	4.764706E-1
6.120000E0	6.979508E-1	4.766069E-1
