"Time (s)";"Magnetic Field x (µT)";"Magnetic Field y (µT)";"Magnetic Field z (µT)";"Absolute field (µT)"
3.422502620E-1;-9.027999640E-1;9.430600166E0;-4.937339783E1;5.027408557E1
3.522502620E-1;-1.036999941E0;9.381799698E0;-4.927579880E1;5.017168406E1
3.622502620E-1;-1.000399947E0;9.430600166E0;-4.908060074E1;4.998842254E1
3.722502620E-1;-1.012599945E0;9.406199455E0;-4.897079849E1;4.987625740E1
3.822502620E-1;-1.122399926E0;9.442799568E0;-4.886100006E1;4.977774174E1
3.922502620E-1;-1.232200027E0;9.454999924E0;-4.867799759E1;4.960305222E1
4.022502620E-1;-1.268800020E0;9.394000053E0;-4.844619751E1;4.936487763E1
4.122502620E-1;-1.354200006E0;9.320799828E0;-4.829980087E1;4.920957154E1
4.222502620E-1;-1.402999997E0;9.308599472E0;-4.821439743E1;4.912480588E1
4.322502620E-1;-1.378600001E0;9.369600296E0;-4.820219803E1;4.912374011E1
4.422502620E-1;-1.415199995E0;9.308599472E0;-4.823880005E1;4.914910625E1
4.522502620E-1;-1.305400014E0;9.271999359E0;-4.834859848E1;4.924693916E1
4.622502620E-1;-1.281000018E0;9.235400200E0;-4.828759766E1;4.917952486E1
4.722502620E-1;-1.146799922E0;9.223199844E0;-4.845840073E1;4.934165752E1
4.822502620E-1;-1.049199939E0;9.186599731E0;-4.862919998E1;4.950043965E1
4.922502620E-1;-1.000399947E0;9.210999489E0;-4.877560043E1;4.964778454E1
5.022502620E-1;-1.012599945E0;9.162199974E0;-4.884880066E1;4.971093032E1
5.122502620E-1;-1.012599945E0;9.174399376E0;-4.889759827E1;4.976113020E1
5.222502620E-1;-1.036999941E0;9.223199844E0;-4.890979767E1;4.978263846E1
5.322502620E-1;-1.171200037E0;9.284199715E0;-4.900740051E1;4.989281891E1
5.422502620E-1;-1.195600033E0;9.296400070E0;-4.908060074E1;4.996756831E1
5.522502620E-1;-1.305400014E0;9.296400070E0;-4.899519730E1;4.988643585E1
5.622502620E-1;-1.415199995E0;9.369600296E0;-4.889759827E1;4.980730184E1
5.722502620E-1;-1.463999987E0;9.369600296E0;-4.879999924E1;4.971290206E1
5.822502620E-1;-1.366400003E0;9.491600037E0;-4.882439804E1;4.975720414E1
5.922502620E-1;-1.342000008E0;9.430600166E0;-4.884880066E1;4.976889098E1
6.022502620E-1;-1.342000008E0;9.418399811E0;-4.879999924E1;4.971868004E1
6.122502620E-1;-1.293200016E0;9.418399811E0;-4.877560043E1;4.969343839E1
6.222502620E-1;-1.329800010E0;9.442799568E0;-4.871459961E1;4.963916847E1
6.322502620E-1;-1.317600012E0;9.454999924E0;-4.870240021E1;4.962919382E1
6.422502620E-1;-1.366400003E0;9.406199455E0;-4.867799759E1;4.959728910E1
6.522502620E-1;-1.378600001E0;9.406199455E0;-4.861700058E1;4.953776208E1
6.622502620E-1;-1.476199985E0;9.333000183E0;-4.847060013E1;4.938302477E1
6.722502620E-1;-1.512799978E0;9.345199585E0;-4.843399811E1;4.935051663E1
6.822502620E-1;-1.500599980E0;9.333000183E0;-4.853160095E1;4.944363441E1
6.922502620E-1;-1.500599980E0;9.271999359E0;-4.837299728E1;4.927645116E1
7.022502620E-1;-1.439599991E0;9.223199844E0;-4.845840073E1;4.934933094E1
7.122502620E-1;-1.402999997E0;9.174399376E0;-4.853160095E1;4.941107471E1
7.222502620E-1;-1.293200016E0;9.162199974E0;-4.853160095E1;4.940581510E1
7.322502620E-1;-1.183400035E0;9.113399506E0;-4.855599976E1;4.941800885E1
7.422502620E-1;-1.134599924E0;9.149999619E0;-4.854380035E1;4.941164198E1
7.522502620E-1;-1.097999930E0;9.174399376E0;-4.858039856E1;4.945129252E1
7.622502620E-1;-1.061399937E0;9.186599731E0;-4.849499893E1;4.936886778E1
7.722502620E-1;-9.637999535E-1;9.149999619E0;-4.856819916E1;4.943198734E1
7.822502620E-1;-9.759999514E-1;9.186599731E0;-4.854380035E1;4.941504572E1
7.922502620E-1;-9.637999535E-1;9.198800087E0;-4.853160095E1;4.940509209E1
8.022502620E-1;-1.000399947E0;9.223199844E0;-4.859259796E1;4.947028191E1
8.122502620E-1;-1.012599945E0;9.284199715E0;-4.870240021E1;4.958977222E1
8.222502620E-1;-9.882000089E-1;9.284199715E0;-4.888539886E1;4.976901773E1
8.322502620E-1;-1.036999941E0;9.235400200E0;-4.892200089E1;4.979688902E1
8.422502620E-1;-1.097999930E0;9.247599602E0;-4.894639969E1;4.982442920E1
8.522502620E-1;-1.256600022E0;9.259799957E0;-4.900740051E1;4.989036223E1
8.622502620E-1;-1.305400014E0;9.235400200E0;-4.903179932E1;4.991106120E1
8.722502620E-1;-1.439599991E0;9.247599602E0;-4.900740051E1;4.989304412E1
8.822502620E-1;-1.451799989E0;9.223199844E0;-4.914159775E1;5.002071339E1
8.922502620E-1;-1.402999997E0;9.198800087E0;-4.916600037E1;5.003880418E1
9.022502620E-1;-1.402999997E0;9.198800087E0;-4.909280014E1;4.996688261E1
9.122502620E-1;-1.329800010E0;9.235400200E0;-4.904399872E1;4.992368972E1
9.222502620E-1;-1.268800020E0;9.198800087E0;-4.903179932E1;4.990335781E1
9.322502620E-1;-1.329800010E0;9.210999489E0;-4.890979767E1;4.978733963E1
9.422502620E-1;-1.207800031E0;9.223199844E0;-4.890979767E1;4.978648917E1
9.522502620E-1;-1.110199928E0;9.198800087E0;-4.887319946E1;4.974374426E1
9.622502620E-1;-1.171200037E0;9.223199844E0;-4.864139938E1;4.952196340E1
9.722502620E-1;-1.268800020E0;9.210999489E0;-4.862919998E1;4.951011468E1
9.822502620E-1;-1.244400024E0;9.174399376E0;-4.867799759E1;4.955063657E1
9.922502620E-1;-1.256600022E0;9.162199974E0;-4.872679901E1;4.959663188E1
1.002250262E0;-1.207800031E0;9.210999489E0;-4.881219864E1;4.968834902E1
1.012250262E0;-1.085799932E0;9.296400070E0;-4.872679901E1;4.961756703E1
1.022250262E0;-1.183400035E0;9.284199715E0;-4.858039856E1;4.947374985E1
1.032250262E0;-1.256600022E0;9.271999359E0;-4.851939774E1;4.941336836E1
1.042250262E0;-1.195600033E0;9.235400200E0;-4.858039856E1;4.946490878E1
1.052250262E0;-1.158999920E0;9.259799957E0;-4.844619751E1;4.933681414E1
1.062250262E0;-1.232200027E0;9.259799957E0;-4.829980087E1;4.919484705E1
1.072250262E0;-1.317600012E0;9.320799828E0;-4.829980087E1;4.920857795E1
1.082250262E0;-1.342000008E0;9.308599472E0;-4.831200027E1;4.921890245E1
1.092250262E0;-1.342000008E0;9.271999359E0;-4.843399811E1;4.933176572E1
1.102250262E0;-1.342000008E0;9.210999489E0;-4.849499893E1;4.938024298E1
1.112250262E0;-1.305400014E0;9.296400070E0;-4.853160095E1;4.943119880E1
1.122250262E0;-1.317600012E0;9.357399940E0;-4.854380035E1;4.945500537E1
1.132250262E0;-1.402999997E0;9.381799698E0;-4.859259796E1;4.950986923E1
1.142250262E0;-1.451799989E0;9.357399940E0;-4.872679901E1;4.963838836E1
1.152250262E0;-1.476199985E0;9.333000183E0;-4.879999924E1;4.970637770E1
1.162250262E0;-1.488399982E0;9.381799698E0;-4.875119781E1;4.966802582E1
1.172250262E0;-1.537199974E0;9.357399940E0;-4.877560043E1;4.968886309E1
1.182250262E0;-1.573799968E0;9.394000053E0;-4.879999924E1;4.972086090E1
1.192250262E0;-1.549399972E0;9.333000183E0;-4.890979767E1;4.981640132E1
1.202250262E0;-1.598199964E0;9.296400070E0;-4.892200089E1;4.982308168E1
1.212250262E0;-1.598199964E0;9.247599602E0;-4.882439804E1;4.971814745E1
1.222250262E0;-1.561599970E0;9.210999489E0;-4.870240021E1;4.959037096E1
1.232250262E0;-1.500599980E0;9.137800217E0;-4.864139938E1;4.951501719E1
1.242250262E0;-1.549399972E0;9.076799393E0;-4.855599976E1;4.942139253E1
1.252250262E0;-1.537199974E0;9.064599991E0;-4.855599976E1;4.941877244E1
1.262250262E0;-1.524999976E0;9.015799522E0;-4.843399811E1;4.928957738E1
1.272250262E0;-1.451799989E0;8.942600250E0;-4.837299728E1;4.921407003E1
1.282250262E0;-1.427399993E0;8.954799652E0;-4.832419968E1;4.916761314E1
1.292250262E0;-1.427399993E0;8.954799652E0;-4.839739990E1;4.923955955E1
1.302250262E0;-1.463999987E0;8.906000137E0;-4.845840073E1;4.929175119E1
1.312250262E0;-1.427399993E0;8.954799652E0;-4.847060013E1;4.931150965E1
1.322250262E0;-1.439599991E0;8.893799782E0;-4.858039856E1;4.940877702E1
1.332250262E0;-1.390799999E0;8.857199669E0;-4.862919998E1;4.944879575E1
1.342250262E0;-1.256600022E0;8.893799782E0;-4.886100006E1;4.967973475E1
1.352250262E0;-1.305400014E0;8.893799782E0;-4.898299789E1;4.980098218E1
1.362250262E0;-1.256600022E0;8.893799782E0;-4.909280014E1;4.990773230E1
1.372250262E0;-1.146799922E0;8.869400024E0;-4.911719894E1;4.992474976E1
1.382250262E0;-1.085799932E0;8.918199539E0;-4.920259857E1;5.001608692E1
1.392250262E0;-1.134599924E0;8.906000137E0;-4.917819977E1;4.999099407E1
1.402250262E0;-1.073599935E0;8.906000137E0;-4.909280014E1;4.990563576E1
1.412250262E0;-1.110199928E0;8.930399895E0;-4.894639969E1;4.976680248E1
1.422250262E0;-1.171200037E0;8.942600250E0;-4.889759827E1;4.972239862E1
1.432250262E0;-1.146799922E0;8.991399765E0;-4.878779984E1;4.962267458E1
1.442250262E0;-1.183400035E0;8.930399895E0;-4.876339722E1;4.958852071E1
1.452250262E0;-1.305400014E0;8.930399895E0;-4.872679901E1;4.955559558E1
1.462250262E0;-1.268800020E0;8.954799652E0;-4.861700058E1;4.945109742E1
1.472250262E0;-1.256600022E0;8.918199539E0;-4.849499893E1;4.932421564E1
1.482250262E0;-1.281000018E0;8.881599426E0;-4.849499893E1;4.931823893E1
1.492250262E0;-1.329800010E0;8.893799782E0;-4.861700058E1;4.944169079E1
1.502250262E0;-1.366400003E0;8.869400024E0;-4.847060013E1;4.929434433E1
1.512250262E0;-1.415199995E0;8.832799911E0;-4.836079788E1;4.918117442E1
1.522250262E0;-1.415199995E0;8.881599426E0;-4.827539825E1;4.910600448E1
1.532250262E0;-1.329800010E0;8.857199669E0;-4.812899780E1;4.895527330E1
1.542250262E0;-1.354200006E0;8.820599556E0;-4.804359818E1;4.886536769E1
1.552250262E0;-1.317600012E0;8.918199539E0;-4.820219803E1;4.903796741E1
1.562250262E0;-1.366400003E0;8.967000008E0;-4.820219803E1;4.904820112E1
1.572250262E0;-1.378600001E0;8.942600250E0;-4.826319885E1;4.910404261E1
1.582250262E0;-1.402999997E0;8.942600250E0;-4.829980087E1;4.914070891E1
1.592250262E0;-1.439599991E0;8.967000008E0;-4.833639908E1;4.918218187E1
1.602250262E0;-1.488399982E0;8.979199409E0;-4.834859848E1;4.919784885E1
1.612250262E0;-1.500599980E0;8.979199409E0;-4.855599976E1;4.940205395E1
1.622250262E0;-1.500599980E0;9.015799522E0;-4.867799759E1;4.952861689E1
1.632250262E0;-1.500599980E0;8.967000008E0;-4.872679901E1;4.956772974E1
1.642250262E0;-1.402999997E0;8.991399765E0;-4.890979767E1;4.974919081E1
1.652250262E0;-1.232200027E0;9.003600121E0;-4.892200089E1;4.975887160E1
1.662250262E0;-1.183400035E0;9.040200233E0;-4.904399872E1;4.988426071E1
1.672250262E0;-1.207800031E0;9.076799393E0;-4.903179932E1;4.987949892E1
1.682250262E0;-1.171200037E0;9.088999748E0;-4.901959991E1;4.986885603E1
1.692250262E0;-1.232200027E0;9.088999748E0;-4.892200089E1;4.977439506E1
1.702250262E0;-1.281000018E0;9.040200233E0;-4.895859909E1;4.980271686E1
1.712250262E0;-1.354200006E0;9.015799522E0;-4.887319946E1;4.971627625E1
1.722250262E0;-1.342000008E0;8.979199409E0;-4.866579819E1;4.950542293E1
1.732250262E0;-1.366400003E0;8.967000008E0;-4.861700058E1;4.945590848E1
1.742250262E0;-1.390799999E0;8.930399895E0;-4.861700058E1;4.944996575E1
1.752250262E0;-1.354200006E0;8.893799782E0;-4.870240021E1;4.952632954E1
1.762250262E0;-1.354200006E0;8.881599426E0;-4.871459961E1;4.953613712E1
1.772250262E0;-1.390799999E0;8.881599426E0;-4.873899841E1;4.956114506E1
1.782250262E0;-1.378600001E0;8.893799782E0;-4.872679901E1;4.955099549E1
1.792250262E0;-1.293200016E0;8.869400024E0;-4.872679901E1;4.954431920E1
1.802250262E0;-1.354200006E0;8.845000267E0;-4.875119781E1;4.956558459E1
1.812250262E0;-1.293200016E0;8.845000267E0;-4.879999924E1;4.961195745E1
1.822250262E0;-1.220000029E0;8.857199669E0;-4.878779984E1;4.960028023E1
1.832250262E0;-1.097999930E0;8.869400024E0;-4.871459961E1;4.952760923E1
1.842250262E0;-9.882000089E-1;8.820599556E0;-4.875119781E1;4.955258625E1
1.852250262E0;-8.295999765E-1;8.796199799E0;-4.872679901E1;4.952133186E1
1.862250262E0;-7.929999828E-1;8.783999443E0;-4.859259796E1;4.938651711E1
1.872250262E0;-8.783999681E-1;8.771800041E0;-4.859259796E1;4.938579390E1
1.882250262E0;-8.783999681E-1;8.747400284E0;-4.862919998E1;4.941748364E1
1.892250262E0;-1.024799943E0;8.771800041E0;-4.851939774E1;4.931659607E1
1.902250262E0;-1.195600033E0;8.783999443E0;-4.842179871E1;4.922660557E1
1.912250262E0;-1.354200006E0;8.808400154E0;-4.845840073E1;4.927107033E1
1.922250262E0;-1.549399972E0;8.832799911E0;-4.847060013E1;4.929318484E1
1.932250262E0;-1.659199953E0;8.967000008E0;-4.859259796E1;4.944087995E1
1.942250262E0;-1.756799936E0;8.991399765E0;-4.860479736E1;4.946067066E1
1.952250262E0;-1.732399940E0;9.076799393E0;-4.882439804E1;4.969115958E1
1.962250262E0;-1.756799936E0;9.137800217E0;-4.879999924E1;4.967922769E1
1.972250262E0;-1.829999924E0;9.113399506E0;-4.889759827E1;4.977326658E1
1.982250262E0;-1.829999924E0;9.101200104E0;-4.898299789E1;4.985493783E1
1.992250262E0;-1.720199943E0;9.101200104E0;-4.919039917E1;5.005483295E1
2.002250262E0;-1.598199964E0;9.113399506E0;-4.938559723E1;5.024485553E1
2.012250262E0;-1.671399951E0;9.064599991E0;-4.930019760E1;5.015446176E1
2.022250262E0;-1.707999945E0;9.064599991E0;-4.943439865E1;5.028761286E1
2.032250262E0;-1.695799947E0;9.003600121E0;-4.940999985E1;5.025225007E1
2.042250262E0;-1.671399951E0;9.040200233E0;-4.945879745E1;5.030597821E1
2.052250262E0;-1.634799957E0;9.040200233E0;-4.944659805E1;5.029278129E1
2.062250262E0;-1.598199964E0;9.027999878E0;-4.942219925E1;5.026542354E1
2.072250262E0;-1.744599938E0;8.967000008E0;-4.921479797E1;5.005543984E1
2.082250262E0;-1.829999924E0;8.942600250E0;-4.897079849E1;4.981423596E1
2.092250262E0;-1.854399920E0;8.930399895E0;-4.894639969E1;4.978896347E1
2.102250262E0;-1.793399930E0;8.918199539E0;-4.888539886E1;4.972456926E1
2.112250262E0;-1.878799915E0;8.942600250E0;-4.869020081E1;4.954024266E1
2.122250262E0;-1.915399909E0;8.906000137E0;-4.858039856E1;4.942712534E1
2.132250262E0;-1.817799926E0;8.979199409E0;-4.867799759E1;4.953259400E1
2.142250262E0;-1.732399940E0;8.954799652E0;-4.873899841E1;4.958507449E1
2.152250262E0;-1.720199943E0;8.967000008E0;-4.878779984E1;4.963482235E1
2.162250262E0;-1.659199953E0;9.003600121E0;-4.895859909E1;4.980725032E1
2.172250262E0;-1.598199964E0;8.954799652E0;-4.904399872E1;4.988042191E1
2.182250262E0;-1.622599959E0;8.954799652E0;-4.900740051E1;4.984522618E1
2.192250262E0;-1.524999976E0;8.918199539E0;-4.908060074E1;4.990756733E1
2.202250262E0;-1.512799978E0;8.930399895E0;-4.922699738E1;5.005335030E1
2.212250262E0;-1.683599949E0;8.845000267E0;-4.906839752E1;4.988763548E1
2.222250262E0;-1.829999924E0;8.893799782E0;-4.898299789E1;4.981749348E1
2.232250262E0;-1.866599917E0;8.893799782E0;-4.895859909E1;4.979486213E1
2.242250262E0;-1.915399909E0;8.832799911E0;-4.887319946E1;4.970187860E1
2.252250262E0;-1.866599917E0;8.869400024E0;-4.892200089E1;4.975452364E1
2.262250262E0;-1.854399920E0;8.869400024E0;-4.894639969E1;4.977805840E1
2.272250262E0;-1.903199911E0;8.930399895E0;-4.884880066E1;4.969486430E1
2.282250262E0;-1.964200020E0;8.893799782E0;-4.875119781E1;4.959472799E1
2.292250262E0;-1.903199911E0;8.967000008E0;-4.877560043E1;4.962951195E1
2.302250262E0;-1.817799926E0;8.942600250E0;-4.888539886E1;4.972983730E1
2.312250262E0;-1.707999945E0;8.979199409E0;-4.901959991E1;4.986446091E1
2.322250262E0;-1.659199953E0;9.040200233E0;-4.909280014E1;4.994578251E1
2.332250262E0;-1.598199964E0;9.064599991E0;-4.914159775E1;4.999617831E1
2.342250262E0;-1.512799978E0;9.052399635E0;-4.927579880E1;5.012323663E1
2.352250262E0;-1.476199985E0;9.003600121E0;-4.934899902E1;5.018533338E1
2.362250262E0;-1.366400003E0;9.003600121E0;-4.944659805E1;5.027820525E1
2.372250262E0;-1.402999997E0;8.954799652E0;-4.942219925E1;5.024649863E1
2.382250262E0;-1.537199974E0;8.881599426E0;-4.923920059E1;5.005741371E1
2.392250262E0;-1.598199964E0;8.808400154E0;-4.911719894E1;4.992635966E1
2.402250262E0;-1.524999976E0;8.735199928E0;-4.906839752E1;4.986318259E1
2.412250262E0;-1.537199974E0;8.674200058E0;-4.905619812E1;4.984089992E1
2.422250262E0;-1.610399961E0;8.637599945E0;-4.892200089E1;4.970476528E1
2.432250262E0;-1.720199943E0;8.625399590E0;-4.881219864E1;4.959825946E1
2.442250262E0;-1.744599938E0;8.637599945E0;-4.867799759E1;4.946917435E1
2.452250262E0;-1.659199953E0;8.649800301E0;-4.866579819E1;4.945636362E1
2.462250262E0;-1.585999966E0;8.710800171E0;-4.866579819E1;4.946466768E1
2.472250262E0;-1.622599959E0;8.771800041E0;-4.865359879E1;4.946463364E1
2.482250262E0;-1.732399940E0;8.796199799E0;-4.854380035E1;4.936471304E1
2.492250262E0;-1.768999934E0;8.832799911E0;-4.839739990E1;4.922860990E1
2.502250262E0;-1.817799926E0;8.845000267E0;-4.839739990E1;4.923257807E1
2.512250262E0;-1.744599938E0;8.869400024E0;-4.861700058E1;4.945020355E1
2.522250262E0;-1.756799936E0;8.918199539E0;-4.867799759E1;4.951937074E1
2.532250262E0;-1.768999934E0;8.967000008E0;-4.870240021E1;4.955260070E1
2.542250262E0;-1.744599938E0;8.942600250E0;-4.865359879E1;4.949935760E1
2.552250262E0;-1.598199964E0;8.979199409E0;-4.871459961E1;4.956099757E1
2.562250262E0;-1.500599980E0;8.991399765E0;-4.888539886E1;4.972805337E1
2.572250262E0;-1.463999987E0;9.040200233E0;-4.897079849E1;4.981975132E1
2.582250262E0;-1.427399993E0;9.064599991E0;-4.892200089E1;4.977516062E1
2.592250262E0;-1.476199985E0;9.064599991E0;-4.881219864E1;4.966867096E1
2.602250262E0;-1.500599980E0;9.064599991E0;-4.877560043E1;4.963343602E1
2.612250262E0;-1.476199985E0;9.052399635E0;-4.881219864E1;4.966644583E1
2.622250262E0;-1.415199995E0;9.088999748E0;-4.906839752E1;4.992314436E1
2.632250262E0;-1.524999976E0;9.040200233E0;-4.909280014E1;4.994150449E1
2.642250262E0;-1.622599959E0;9.040200233E0;-4.890979767E1;4.976470997E1
2.652250262E0;-1.671399951E0;9.003600121E0;-4.886100006E1;4.971172618E1
2.662250262E0;-1.646999955E0;9.040200233E0;-4.906839752E1;4.992139285E1
2.672250262E0;-1.634799957E0;9.015799522E0;-4.898299789E1;4.983263283E1
2.682250262E0;-1.549399972E0;8.979199409E0;-4.909280014E1;4.993124961E1
2.692250262E0;-1.561599970E0;8.942600250E0;-4.910499954E1;4.993705712E1
2.702250262E0;-1.659199953E0;8.893799782E0;-4.893420029E1;4.976352657E1
2.712250262E0;-1.671399951E0;8.893799782E0;-4.873899841E1;4.957200035E1
2.722250262E0;-1.634799957E0;8.954799652E0;-4.869020081E1;4.953379313E1
2.732250262E0;-1.598199964E0;8.942600250E0;-4.869020081E1;4.953039468E1
2.742250262E0;-1.598199964E0;8.881599426E0;-4.842179871E1;4.925553412E1
2.752250262E0;-1.549399972E0;8.869400024E0;-4.832419968E1;4.915582541E1
2.762250262E0;-1.622599959E0;8.832799911E0;-4.822660065E1;4.905564386E1
2.772250262E0;-1.463999987E0;8.820599556E0;-4.826319885E1;4.908444393E1
2.782250262E0;-1.305400014E0;8.796199799E0;-4.836079788E1;4.917157687E1
2.792250262E0;-1.220000029E0;8.771800041E0;-4.848279953E1;4.928503552E1
2.802250262E0;-1.134599924E0;8.759599686E0;-4.849499893E1;4.929282732E1
2.812250262E0;-1.110199928E0;8.783999443E0;-4.839739990E1;4.920060475E1
2.822250262E0;-1.110199928E0;8.820599556E0;-4.845840073E1;4.926715053E1
2.832250262E0;-1.024799943E0;8.832799911E0;-4.867799759E1;4.948349238E1
2.842250262E0;-9.515999556E-1;8.881599426E0;-4.881219864E1;4.962276783E1
2.852250262E0;-1.061399937E0;8.881599426E0;-4.877560043E1;4.958899652E1
2.862250262E0;-1.171200037E0;8.918199539E0;-4.862919998E1;4.945407044E1
2.872250262E0;-1.220000029E0;8.893799782E0;-4.856819916E1;4.939087005E1
2.882250262E0;-1.317600012E0;8.881599426E0;-4.859259796E1;4.941517434E1
2.892250262E0;-1.378600001E0;8.881599426E0;-4.866579819E1;4.948881954E1
2.902250262E0;-1.390799999E0;8.869400024E0;-4.872679901E1;4.954696281E1
2.912250262E0;-1.512799978E0;8.881599426E0;-4.870240021E1;4.952873063E1
2.922250262E0;-1.476199985E0;8.881599426E0;-4.873899841E1;4.956361509E1
2.932250262E0;-1.439599991E0;8.857199669E0;-4.884880066E1;4.966616313E1
2.942250262E0;-1.390799999E0;8.869400024E0;-4.901959991E1;4.983494514E1
2.952250262E0;-1.342000008E0;8.869400024E0;-4.917819977E1;4.998962446E1
2.962250262E0;-1.305400014E0;8.796199799E0;-4.922699738E1;5.002373907E1
2.972250262E0;-1.317600012E0;8.796199799E0;-4.923920059E1;5.003606775E1
2.982250262E0;-1.317600012E0;8.722999573E0;-4.919039917E1;4.997521548E1
2.992250262E0;-1.268800020E0;8.698599815E0;-4.911719894E1;4.989764247E1
3.002250262E0;-1.256600022E0;8.637599945E0;-4.899519730E1;4.976662069E1
3.012250262E0;-1.232200027E0;8.661999702E0;-4.883659744E1;4.961412909E1
3.022250262E0;-1.232200027E0;8.649800301E0;-4.873899841E1;4.951593005E1
3.032250262E0;-1.195600033E0;8.674200058E0;-4.861700058E1;4.939923027E1
3.042250262E0;-1.134599924E0;8.710800171E0;-4.869020081E1;4.947626715E1
3.052250262E0;-1.036999941E0;8.710800171E0;-4.883659744E1;4.961820894E1
3.062250262E0;-1.024799943E0;8.710800171E0;-4.881219864E1;4.959394107E1
3.072250262E0;-1.000399947E0;8.771800041E0;-4.877560043E1;4.956818005E1
3.082250262E0;-1.073599935E0;8.796199799E0;-4.866579819E1;4.946600510E1
3.092250262E0;-1.158999920E0;8.783999443E0;-4.858039856E1;4.938174816E1
3.102250262E0;-1.244400024E0;8.783999443E0;-4.847060013E1;4.927581815E1
3.112250262E0;-1.317600012E0;8.747400284E0;-4.840959930E1;4.921120184E1
3.122250262E0;-1.378600001E0;8.722999573E0;-4.831200027E1;4.911253028E1
3.132250262E0;-1.451799989E0;8.637599945E0;-4.808020020E1;4.887147948E1
3.142250262E0;-1.451799989E0;8.710800171E0;-4.814119720E1;4.894446476E1
3.152250262E0;-1.488399982E0;8.674200058E0;-4.805579758E1;4.885505871E1
3.162250262E0;-1.561599970E0;8.710800171E0;-4.815340042E1;4.895984688E1
3.172250262E0;-1.476199985E0;8.735199928E0;-4.828759766E1;4.909353289E1
3.182250262E0;-1.354200006E0;8.783999443E0;-4.837299728E1;4.918271414E1
3.192250262E0;-1.268800020E0;8.796199799E0;-4.843399811E1;4.924261525E1
3.202250262E0;-1.207800031E0;8.869400024E0;-4.849499893E1;4.931419632E1
3.212250262E0;-1.110199928E0;8.930399895E0;-4.862919998E1;4.945486505E1
3.222250262E0;-1.049199939E0;8.832799911E0;-4.866579819E1;4.947200307E1
3.232250262E0;-9.759999514E-1;8.869400024E0;-4.893420029E1;4.974107750E1
3.242250262E0;-8.905999660E-1;8.857199669E0;-4.911719894E1;4.991735556E1
3.252250262E0;-9.027999640E-1;8.808400154E0;-4.910499954E1;4.989693318E1
3.262250262E0;-9.882000089E-1;8.771800041E0;-4.915379715E1;4.994013205E1
3.272250262E0;-1.122399926E0;8.771800041E0;-4.917819977E1;4.996698500E1
3.282250262E0;-1.268800020E0;8.722999573E0;-4.914159775E1;4.992591716E1
3.292250262E0;-1.305400014E0;8.710800171E0;-4.917819977E1;4.996075901E1
