"Time (s)";"Magnetic Field x (µT)";"Magnetic Field y (µT)";"Magnetic Field z (µT)";"Absolute field (µT)"
3.300953602E0;-1.024799943E0;8.808400154E0;-4.847060013E1;4.927511750E1
3.310953602E0;-1.073599935E0;8.845000267E0;-4.834859848E1;4.916272594E1
3.320953602E0;-1.061399937E0;8.857199669E0;-4.836079788E1;4.917665429E1
3.330953602E0;-1.158999920E0;8.869400024E0;-4.826319885E1;4.908508838E1
3.340953602E0;-1.268800020E0;8.820599556E0;-4.816559982E1;4.898303621E1
3.350953602E0;-1.329800010E0;8.783999443E0;-4.797039795E1;4.878612604E1
3.360953602E0;-1.415199995E0;8.783999443E0;-4.786059952E1;4.868057542E1
3.370953602E0;-1.537199974E0;8.674200058E0;-4.786059952E1;4.866458380E1
3.380953602E0;-1.524999976E0;8.674200058E0;-4.800699997E1;4.880819007E1
3.390953602E0;-1.378600001E0;8.649800301E0;-4.812899780E1;4.891952588E1
3.400953602E0;-1.366400003E0;8.637599945E0;-4.826319885E1;4.904907283E1
3.410953602E0;-1.390799999E0;8.637599945E0;-4.822660065E1;4.901374774E1
3.420953602E0;-1.415199995E0;8.637599945E0;-4.821439743E1;4.900243916E1
3.430953602E0;-1.500599980E0;8.686399460E0;-4.821439743E1;4.901360480E1
3.440953602E0;-1.537199974E0;8.661999702E0;-4.820219803E1;4.899841954E1
3.450953602E0;-1.512799978E0;8.722999573E0;-4.806800079E1;4.887649727E1
3.460953602E0;-1.561599970E0;8.649800301E0;-4.792160034E1;4.872101619E1
3.470953602E0;-1.659199953E0;8.600999832E0;-4.786059952E1;4.865559710E1
3.480953602E0;-1.707999945E0;8.625399590E0;-4.770199966E1;4.850562394E1
3.490953602E0;-1.659199953E0;8.613200188E0;-4.765319824E1;4.845376626E1
3.500953602E0;-1.549399972E0;8.625399590E0;-4.775079727E1;4.854829347E1
3.510953602E0;-1.451799989E0;8.564399719E0;-4.776300049E1;4.854648166E1
3.520953602E0;-1.476199985E0;8.527799606E0;-4.781179810E1;4.858879058E1
3.530953602E0;-1.451799989E0;8.491199493E0;-4.783620071E1;4.860566110E1
3.540953602E0;-1.476199985E0;8.515600204E0;-4.782399750E1;4.859865584E1
3.550953602E0;-1.488399982E0;8.564399719E0;-4.782399750E1;4.860760243E1
3.560953602E0;-1.500599980E0;8.588799477E0;-4.782399750E1;4.861228254E1
3.570953602E0;-1.402999997E0;8.613200188E0;-4.795819855E1;4.874571196E1
3.580953602E0;-1.354200006E0;8.637599945E0;-4.790940094E1;4.870064362E1
3.590953602E0;-1.281000018E0;8.698599815E0;-4.799480057E1;4.879351885E1
3.600953602E0;-1.220000029E0;8.747400284E0;-4.795819855E1;4.876468209E1
3.610953602E0;-1.232200027E0;8.808400154E0;-4.804359818E1;4.885993815E1
3.620953602E0;-1.256600022E0;8.845000267E0;-4.809239960E1;4.891515074E1
3.630953602E0;-1.183400035E0;8.869400024E0;-4.816559982E1;4.898971013E1
3.640953602E0;-1.207800031E0;8.832799911E0;-4.822660065E1;4.904367589E1
3.650953602E0;-1.268800020E0;8.808400154E0;-4.821439743E1;4.902882710E1
3.660953602E0;-1.415199995E0;8.722999573E0;-4.811679840E1;4.892156785E1
3.670953602E0;-1.451799989E0;8.686399460E0;-4.805579758E1;4.885612489E1
3.680953602E0;-1.329800010E0;8.698599815E0;-4.821439743E1;4.901083683E1
3.690953602E0;-1.256600022E0;8.686399460E0;-4.817779922E1;4.897073532E1
3.700953602E0;-1.207800031E0;8.686399460E0;-4.814119720E1;4.893349757E1
3.710953602E0;-1.195600033E0;8.674200058E0;-4.820219803E1;4.899105123E1
3.720953602E0;-1.073599935E0;8.710800171E0;-4.832419968E1;4.911475268E1
3.730953602E0;-1.061399937E0;8.674200058E0;-4.828759766E1;4.907199205E1
3.740953602E0;-1.024799943E0;8.747400284E0;-4.829980087E1;4.909621157E1
3.750953602E0;-1.061399937E0;8.722999573E0;-4.827539825E1;4.906863935E1
3.760953602E0;-1.134599924E0;8.722999573E0;-4.823880005E1;4.903427239E1
3.770953602E0;-1.232200027E0;8.686399460E0;-4.815340042E1;4.894611143E1
3.780953602E0;-1.183400035E0;8.649800301E0;-4.821439743E1;4.899844488E1
3.790953602E0;-1.293200016E0;8.649800301E0;-4.817779922E1;4.896520958E1
3.800953602E0;-1.476199985E0;8.661999702E0;-4.810459900E1;4.890053016E1
3.810953602E0;-1.634799957E0;8.674200058E0;-4.814119720E1;4.894373490E1
3.820953602E0;-1.695799947E0;8.661999702E0;-4.823880005E1;4.903965545E1
3.830953602E0;-1.793399930E0;8.686399460E0;-4.827539825E1;4.908343810E1
3.840953602E0;-1.915399909E0;8.722999573E0;-4.825099945E1;4.907054541E1
3.850953602E0;-2.000799894E0;8.771800041E0;-4.832419968E1;4.915461271E1
3.860953602E0;-2.159399986E0;8.771800041E0;-4.834859848E1;4.918530735E1
3.870953602E0;-2.195999861E0;8.759599686E0;-4.848279953E1;4.931667925E1
3.880953602E0;-2.122799873E0;8.783999443E0;-4.854380035E1;4.937778325E1
3.890953602E0;-2.134999990E0;8.832799911E0;-4.861700058E1;4.945896607E1
3.900953602E0;-2.220399857E0;8.832799911E0;-4.864139938E1;4.948670795E1
3.910953602E0;-2.220399857E0;8.918199539E0;-4.876339722E1;4.962190410E1
3.920953602E0;-2.232599974E0;8.930399895E0;-4.882439804E1;4.968458905E1
3.930953602E0;-2.269199848E0;8.857199669E0;-4.893420029E1;4.978107283E1
3.940953602E0;-2.305799961E0;8.942600250E0;-4.890979767E1;4.977404063E1
3.950953602E0;-2.269199848E0;8.979199409E0;-4.887319946E1;4.974298861E1
3.960953602E0;-2.269199848E0;8.967000008E0;-4.895859909E1;4.982470052E1
3.970953602E0;-2.110599995E0;9.015799522E0;-4.903179932E1;4.989846308E1
3.980953602E0;-1.964200020E0;8.954799652E0;-4.914159775E1;4.998943036E1
3.990953602E0;-1.866599917E0;8.845000267E0;-4.927579880E1;5.009812943E1
4.000953602E0;-1.781199932E0;8.832799911E0;-4.943439865E1;5.024888852E1
4.010953602E0;-1.610399961E0;8.918199539E0;-4.955640030E1;5.037821436E1
4.020953602E0;-1.598199964E0;8.906000137E0;-4.962960052E1;5.044767913E1
4.030953602E0;-1.573799968E0;8.930399895E0;-4.965399933E1;5.047522697E1
4.040953602E0;-1.610399961E0;8.942600250E0;-4.965399933E1;5.047854135E1
4.050953602E0;-1.781199932E0;8.869400024E0;-4.965399933E1;5.047136395E1
4.060953602E0;-1.805599928E0;8.967000008E0;-4.956859970E1;5.040548935E1
4.070953602E0;-1.878799915E0;9.003600121E0;-4.940999985E1;5.025875833E1
4.080953602E0;-1.903199911E0;9.027999878E0;-4.923920059E1;5.009616579E1
4.090953602E0;-1.927599907E0;9.003600121E0;-4.908060074E1;4.993681833E1
4.100953602E0;-1.817799926E0;8.979199409E0;-4.908060074E1;4.992830647E1
4.110953602E0;-1.915399909E0;8.967000008E0;-4.908060074E1;4.992976282E1
4.120953602E0;-1.964200020E0;8.942600250E0;-4.904399872E1;4.989130176E1
4.130953602E0;-1.903199911E0;8.979199409E0;-4.888539886E1;4.973962620E1
4.140953602E0;-1.915399909E0;8.967000008E0;-4.886100006E1;4.971391327E1
4.150953602E0;-1.927599907E0;8.991399765E0;-4.889759827E1;4.975475884E1
4.160953602E0;-1.903199911E0;9.027999878E0;-4.895859909E1;4.982039117E1
4.170953602E0;-2.013000011E0;9.076799393E0;-4.906839752E1;4.994144663E1
4.180953602E0;-2.098399878E0;9.113399506E0;-4.912939835E1;5.001154981E1
4.190953602E0;-2.025199890E0;9.149999619E0;-4.927579880E1;5.015902984E1
4.200953602E0;-1.951999903E0;9.210999489E0;-4.945879745E1;5.034705017E1
4.210953602E0;-1.976400018E0;9.247599602E0;-4.972719955E1;5.061836259E1
4.220953602E0;-2.061800003E0;9.271999359E0;-4.977599716E1;5.067416388E1
4.230953602E0;-2.049599886E0;9.284199715E0;-4.992239761E1;5.081971082E1
4.240953602E0;-2.147199869E0;9.259799957E0;-4.987360001E1;5.077135354E1
4.250953602E0;-2.147199869E0;9.296400070E0;-4.980039978E1;5.070614696E1
4.260953602E0;-2.134999990E0;9.271999359E0;-4.975159836E1;5.065323026E1
4.270953602E0;-2.147199869E0;9.296400070E0;-4.961739731E1;5.052642514E1
4.280953602E0;-2.195999861E0;9.186599731E0;-4.928799820E1;5.018488614E1
4.290953602E0;-2.195999861E0;9.162199974E0;-4.909280014E1;4.998871222E1
4.300953602E0;-2.110599995E0;9.125599861E0;-4.904399872E1;4.993040172E1
4.310953602E0;-2.147199869E0;9.137800217E0;-4.894639969E1;4.983833768E1
4.320953602E0;-2.098399878E0;9.076799393E0;-4.890979767E1;4.978915421E1
4.330953602E0;-2.025199890E0;9.088999748E0;-4.889759827E1;4.977636454E1
4.340953602E0;-2.037400007E0;9.101200104E0;-4.887319946E1;4.975512504E1
4.350953602E0;-2.061800003E0;9.027999878E0;-4.883659744E1;4.970683103E1
4.360953602E0;-2.061800003E0;9.015799522E0;-4.888539886E1;4.975256659E1
4.370953602E0;-2.086199999E0;9.027999878E0;-4.893420029E1;4.980374454E1
4.380953602E0;-2.086199999E0;9.015799522E0;-4.892200089E1;4.978954752E1
4.390953602E0;-2.013000011E0;9.003600121E0;-4.898299789E1;4.984426814E1
4.400953602E0;-1.951999903E0;9.015799522E0;-4.899519730E1;4.985603577E1
4.410953602E0;-1.964200020E0;8.954799652E0;-4.898299789E1;4.983352889E1
4.420953602E0;-1.903199911E0;8.906000137E0;-4.898299789E1;4.982241555E1
4.430953602E0;-1.878799915E0;8.881599426E0;-4.884880066E1;4.968518917E1
4.440953602E0;-1.793399930E0;8.893799782E0;-4.882439804E1;4.966022354E1
4.450953602E0;-1.732399940E0;8.845000267E0;-4.866579819E1;4.949338494E1
4.460953602E0;-1.732399940E0;8.845000267E0;-4.871459961E1;4.954137114E1
4.470953602E0;-1.646999955E0;8.808400154E0;-4.872679901E1;4.954393468E1
4.480953602E0;-1.598199964E0;8.832799911E0;-4.876339722E1;4.958267344E1
4.490953602E0;-1.598199964E0;8.820599556E0;-4.875119781E1;4.956850319E1
4.500953602E0;-1.622599959E0;8.845000267E0;-4.872679901E1;4.954964987E1
4.510953602E0;-1.585999966E0;8.796199799E0;-4.875119781E1;4.956377523E1
4.520953602E0;-1.561599970E0;8.869400024E0;-4.882439804E1;4.964802811E1
4.530953602E0;-1.524999976E0;8.881599426E0;-4.892200089E1;4.974505607E1
4.540953602E0;-1.549399972E0;8.954799652E0;-4.888539886E1;4.972294540E1
4.550953602E0;-1.585999966E0;8.942600250E0;-4.879999924E1;4.963794336E1
4.560953602E0;-1.598199964E0;8.893799782E0;-4.875119781E1;4.958158132E1
4.570953602E0;-1.646999955E0;8.918199539E0;-4.881219864E1;4.964753396E1
4.580953602E0;-1.646999955E0;8.918199539E0;-4.871459961E1;4.955158027E1
4.590953602E0;-1.683599949E0;8.942600250E0;-4.873899841E1;4.958119174E1
4.600953602E0;-1.695799947E0;8.906000137E0;-4.878779984E1;4.962299859E1
4.610953602E0;-1.756799936E0;8.893799782E0;-4.873899841E1;4.957495322E1
4.620953602E0;-1.720199943E0;8.906000137E0;-4.870240021E1;4.953988002E1
4.630953602E0;-1.817799926E0;8.991399765E0;-4.855599976E1;4.941492465E1
4.640953602E0;-1.829999924E0;9.040200233E0;-4.865359879E1;4.952016554E1
4.650953602E0;-1.671399951E0;8.979199409E0;-4.870240021E1;4.955142163E1
4.660953602E0;-1.646999955E0;8.991399765E0;-4.889759827E1;4.974467806E1
4.670953602E0;-1.573799968E0;9.027999878E0;-4.898299789E1;4.983287781E1
4.680953602E0;-1.561599970E0;9.015799522E0;-4.905619812E1;4.990224253E1
4.690953602E0;-1.585999966E0;9.040200233E0;-4.910499954E1;4.995539607E1
4.700953602E0;-1.512799978E0;9.003600121E0;-4.917819977E1;5.001848370E1
4.710953602E0;-1.354200006E0;8.954799652E0;-4.942219925E1;5.024515970E1
4.720953602E0;-1.378600001E0;8.942600250E0;-4.936119843E1;5.018364821E1
4.730953602E0;-1.451799989E0;9.015799522E0;-4.916600037E1;5.000687909E1
4.740953602E0;-1.378600001E0;9.003600121E0;-4.915379715E1;4.999061039E1
4.750953602E0;-1.402999997E0;9.027999878E0;-4.912939835E1;4.997170172E1
4.760953602E0;-1.366400003E0;9.040200233E0;-4.910499954E1;4.994890639E1
4.770953602E0;-1.268800020E0;9.052399635E0;-4.915379715E1;4.999651555E1
4.780953602E0;-1.354200006E0;9.052399635E0;-4.911719894E1;4.996277643E1
4.790953602E0;-1.402999997E0;9.101200104E0;-4.914159775E1;4.999696872E1
4.800953602E0;-1.354200006E0;9.137800217E0;-4.910499954E1;4.996633097E1
4.810953602E0;-1.354200006E0;9.125599861E0;-4.922699738E1;5.008400644E1
4.820953602E0;-1.390799999E0;9.125599861E0;-4.919039917E1;5.004903863E1
4.830953602E0;-1.354200006E0;9.088999748E0;-4.927579880E1;5.012532415E1
4.840953602E0;-1.342000008E0;9.113399506E0;-4.925139999E1;5.010544298E1
4.850953602E0;-1.354200006E0;9.101200104E0;-4.921479797E1;5.006757474E1
4.860953602E0;-1.256600022E0;9.101200104E0;-4.930019760E1;5.014898175E1
4.870953602E0;-1.293200016E0;9.052399635E0;-4.911719894E1;4.996116029E1
4.880953602E0;-1.439599991E0;9.003600121E0;-4.905619812E1;4.989637098E1
4.890953602E0;-1.476199985E0;8.991399765E0;-4.903179932E1;4.987125204E1
4.900953602E0;-1.427399993E0;8.942600250E0;-4.901959991E1;4.984905963E1
4.910953602E0;-1.415199995E0;8.942600250E0;-4.892200089E1;4.975273923E1
4.920953602E0;-1.549399972E0;8.918199539E0;-4.886100006E1;4.969237618E1
4.930953602E0;-1.610399961E0;8.918199539E0;-4.879999924E1;4.963433889E1
4.940953602E0;-1.695799947E0;8.893799782E0;-4.871459961E1;4.954884083E1
4.950953602E0;-1.768999934E0;8.954799652E0;-4.865359879E1;4.950242895E1
4.960953602E0;-1.683599949E0;8.942600250E0;-4.865359879E1;4.949724520E1
4.970953602E0;-1.622599959E0;8.918199539E0;-4.871459961E1;4.955077526E1
4.980953602E0;-1.659199953E0;8.906000137E0;-4.866579819E1;4.950181508E1
4.990953602E0;-1.634799957E0;8.967000008E0;-4.872679901E1;4.957197396E1
5.000953602E0;-1.512799978E0;8.954799652E0;-4.881219864E1;4.964985132E1
5.010953602E0;-1.512799978E0;8.893799782E0;-4.879999924E1;4.962688952E1
5.020953602E0;-1.549399972E0;8.942600250E0;-4.882439804E1;4.966077510E1
5.030953602E0;-1.500599980E0;8.857199669E0;-4.886100006E1;4.967996692E1
5.040953602E0;-1.524999976E0;8.857199669E0;-4.888539886E1;4.970470635E1
5.050953602E0;-1.451799989E0;8.796199799E0;-4.890979767E1;4.971568326E1
5.060953602E0;-1.537199974E0;8.808400154E0;-4.890979767E1;4.972041035E1
5.070953602E0;-1.622599959E0;8.735199928E0;-4.877560043E1;4.957817812E1
5.080953602E0;-1.598199964E0;8.735199928E0;-4.876339722E1;4.956537974E1
5.090953602E0;-1.561599970E0;8.747400284E0;-4.877560043E1;4.957837032E1
5.100953602E0;-1.573799968E0;8.747400284E0;-4.864139938E1;4.944673490E1
5.110953602E0;-1.634799957E0;8.759599686E0;-4.856819916E1;4.937887329E1
5.120953602E0;-1.671399951E0;8.759599686E0;-4.851939774E1;4.933210031E1
5.130953602E0;-1.829999924E0;8.783999443E0;-4.849499893E1;4.931807445E1
5.140953602E0;-1.756799936E0;8.735199928E0;-4.843399811E1;4.924674849E1
5.150953602E0;-1.732399940E0;8.759599686E0;-4.853160095E1;4.934620641E1
5.160953602E0;-1.854399920E0;8.722999573E0;-4.833639908E1;4.915218201E1
5.170953602E0;-1.866599917E0;8.710800171E0;-4.829980087E1;4.911448869E1
5.180953602E0;-1.817799926E0;8.674200058E0;-4.834859848E1;4.915417702E1
5.190953602E0;-1.744599938E0;8.625399590E0;-4.828759766E1;4.908292202E1
5.200953602E0;-1.695799947E0;8.576600075E0;-4.826319885E1;4.904865105E1
5.210953602E0;-1.573799968E0;8.600999832E0;-4.820219803E1;4.898883484E1
5.220953602E0;-1.549399972E0;8.613200188E0;-4.822660065E1;4.901421088E1
5.230953602E0;-1.537199974E0;8.600999832E0;-4.797039795E1;4.875960686E1
5.240953602E0;-1.488399982E0;8.613200188E0;-4.799480057E1;4.878425395E1
5.250953602E0;-1.439599991E0;8.637599945E0;-4.821439743E1;4.900314990E1
5.260953602E0;-1.476199985E0;8.637599945E0;-4.837299728E1;4.916029053E1
5.270953602E0;-1.451799989E0;8.698599815E0;-4.847060013E1;4.926634184E1
5.280953602E0;-1.342000008E0;8.796199799E0;-4.853160095E1;4.934055518E1
5.290953602E0;-1.415199995E0;8.747400284E0;-4.850719833E1;4.930991881E1
5.300953602E0;-1.463999987E0;8.796199799E0;-4.848279953E1;4.929602699E1
5.310953602E0;-1.451799989E0;8.857199669E0;-4.862919998E1;4.945054904E1
5.320953602E0;-1.463999987E0;8.893799782E0;-4.858039856E1;4.940949397E1
5.330953602E0;-1.488399982E0;8.869400024E0;-4.828759766E1;4.911795678E1
5.340953602E0;-1.378600001E0;8.869400024E0;-4.818999863E1;4.901880009E1
5.350953602E0;-1.342000008E0;8.845000267E0;-4.815340042E1;4.897739240E1
5.360953602E0;-1.439599991E0;8.783999443E0;-4.799480057E1;4.881323566E1
5.370953602E0;-1.390799999E0;8.845000267E0;-4.792160034E1;4.875087829E1
5.380953602E0;-1.342000008E0;8.771800041E0;-4.794599915E1;4.876027352E1
5.390953602E0;-1.244400024E0;8.710800171E0;-4.805579758E1;4.885474646E1
5.400953602E0;-1.134599924E0;8.710800171E0;-4.809239960E1;4.888807887E1
5.410953602E0;-1.110199928E0;8.698599815E0;-4.810459900E1;4.889734786E1
5.420953602E0;-1.146799922E0;8.661999702E0;-4.804359818E1;4.883167737E1
5.430953602E0;-1.195600033E0;8.625399590E0;-4.795819855E1;4.874234079E1
5.440953602E0;-1.207800031E0;8.637599945E0;-4.804359818E1;4.882882591E1
5.450953602E0;-1.256600022E0;8.625399590E0;-4.804359818E1;4.882790071E1
5.460953602E0;-1.268800020E0;8.686399460E0;-4.814119720E1;4.893504120E1
5.470953602E0;-1.415199995E0;8.710800171E0;-4.801919937E1;4.882339950E1
5.480953602E0;-1.561599970E0;8.686399460E0;-4.809239960E1;4.889551134E1
5.490953602E0;-1.549399972E0;8.722999573E0;-4.831200027E1;4.911762140E1
5.500953602E0;-1.659199953E0;8.747400284E0;-4.838520050E1;4.919753636E1
5.510953602E0;-1.659199953E0;8.783999443E0;-4.853160095E1;4.934802814E1
5.520953602E0;-1.720199943E0;8.808400154E0;-4.860479736E1;4.942644361E1
5.530953602E0;-1.720199943E0;8.832799911E0;-4.867799759E1;4.950277660E1
5.540953602E0;-1.805599928E0;8.832799911E0;-4.854380035E1;4.937387060E1
5.550953602E0;-1.695799947E0;8.857199669E0;-4.866579819E1;4.949429903E1
5.560953602E0;-1.671399951E0;8.906000137E0;-4.860479736E1;4.944225665E1
5.570953602E0;-1.793399930E0;8.906000137E0;-4.844619751E1;4.929063983E1
5.580953602E0;-1.768999934E0;8.893799782E0;-4.838520050E1;4.922760062E1
5.590953602E0;-1.805599928E0;8.906000137E0;-4.828759766E1;4.913521260E1
5.600953602E0;-1.683599949E0;8.918199539E0;-4.821439743E1;4.906115481E1
5.610953602E0;-1.695799947E0;8.893799782E0;-4.823880005E1;4.908112919E1
5.620953602E0;-1.707999945E0;8.906000137E0;-4.831200027E1;4.915570641E1
5.630953602E0;-1.829999924E0;8.881599426E0;-4.816559982E1;4.901180179E1
5.640953602E0;-1.805599928E0;8.783999443E0;-4.816559982E1;4.899330407E1
5.650953602E0;-1.634799957E0;8.747400284E0;-4.820219803E1;4.901674691E1
5.660953602E0;-1.585999966E0;8.759599686E0;-4.817779922E1;4.899332935E1
5.670953602E0;-1.537199974E0;8.783999443E0;-4.814119720E1;4.896015215E1
5.680953602E0;-1.610399961E0;8.783999443E0;-4.816559982E1;4.898649855E1
5.690953602E0;-1.549399972E0;8.735199928E0;-4.805579758E1;4.886782212E1
5.700953602E0;-1.500599980E0;8.686399460E0;-4.787279892E1;4.867761510E1
5.710953602E0;-1.427399993E0;8.649800301E0;-4.786059952E1;4.865689573E1
5.720953602E0;-1.354200006E0;8.674200058E0;-4.793379974E1;4.873114776E1
5.730953602E0;-1.342000008E0;8.698599815E0;-4.808020020E1;4.887915971E1
5.740953602E0;-1.268800020E0;8.710800171E0;-4.817779922E1;4.897538393E1
5.750953602E0;-1.207800031E0;8.661999702E0;-4.826319885E1;4.904921389E1
5.760953602E0;-1.183400035E0;8.649800301E0;-4.828759766E1;4.907047553E1
5.770953602E0;-1.183400035E0;8.686399460E0;-4.825099945E1;4.904093106E1
5.780953602E0;-1.171200037E0;8.710800171E0;-4.844619751E1;4.923701659E1
5.790953602E0;-1.146799922E0;8.747400284E0;-4.867799759E1;4.947099768E1
5.800953602E0;-1.195600033E0;8.796199799E0;-4.872679901E1;4.952881517E1
5.810953602E0;-1.317600012E0;8.808400154E0;-4.859259796E1;4.940207040E1
5.820953602E0;-1.342000008E0;8.783999443E0;-4.861700058E1;4.942238719E1
5.830953602E0;-1.378600001E0;8.808400154E0;-4.873899841E1;4.954773877E1
5.840953602E0;-1.390799999E0;8.832799911E0;-4.872679901E1;4.954042411E1
5.850953602E0;-1.415199995E0;8.857199669E0;-4.887319946E1;4.968945967E1
5.860953602E0;-1.451799989E0;8.881599426E0;-4.884880066E1;4.967087534E1
5.870953602E0;-1.537199974E0;8.893799782E0;-4.856819916E1;4.939972295E1
5.880953602E0;-1.634799957E0;8.918199539E0;-4.849499893E1;4.933529949E1
5.890953602E0;-1.683599949E0;8.930399895E0;-4.848279953E1;4.932715683E1
5.900953602E0;-1.793399930E0;8.954799652E0;-4.838520050E1;4.923954049E1
5.910953602E0;-1.878799915E0;8.991399765E0;-4.827539825E1;4.914152252E1
5.920953602E0;-1.854399920E0;8.942600250E0;-4.823880005E1;4.909573025E1
5.930953602E0;-1.878799915E0;8.954799652E0;-4.814119720E1;4.900299169E1
5.940953602E0;-1.878799915E0;8.942600250E0;-4.808020020E1;4.894083815E1
5.950953602E0;-1.903199911E0;8.930399895E0;-4.822660065E1;4.908339049E1
5.960953602E0;-1.854399920E0;8.845000267E0;-4.821439743E1;4.905406149E1
5.970953602E0;-1.671399951E0;8.759599686E0;-4.828759766E1;4.910413681E1
5.980953602E0;-1.561599970E0;8.759599686E0;-4.838520050E1;4.919651216E1
5.990953602E0;-1.463999987E0;8.686399460E0;-4.840959930E1;4.920453370E1
6.000953602E0;-1.402999997E0;8.722999573E0;-4.851939774E1;4.931724939E1
6.010953602E0;-1.268800020E0;8.698599815E0;-4.867799759E1;4.946537114E1
6.020953602E0;-1.220000029E0;8.698599815E0;-4.865359879E1;4.944013262E1
6.030953602E0;-1.207800031E0;8.698599815E0;-4.843399811E1;4.922374013E1
6.040953602E0;-1.183400035E0;8.747400284E0;-4.839739990E1;4.919579011E1
6.050953602E0;-1.256600022E0;8.759599686E0;-4.832419968E1;4.912777122E1
6.060953602E0;-1.329800010E0;8.710800171E0;-4.812899780E1;4.892899792E1
6.070953602E0;-1.220000029E0;8.686399460E0;-4.814119720E1;4.893380022E1
6.080953602E0;-1.256600022E0;8.661999702E0;-4.814119720E1;4.893040109E1
6.090953602E0;-1.378600001E0;8.637599945E0;-4.789719772E1;4.868932348E1
6.100953602E0;-1.402999997E0;8.600999832E0;-4.797039795E1;4.875556057E1
6.110953602E0;-1.317600012E0;8.600999832E0;-4.825099945E1;4.902929957E1
6.120953602E0;-1.317600012E0;8.613200188E0;-4.833639908E1;4.911548394E1
6.130953602E0;-1.305400014E0;8.661999702E0;-4.831200027E1;4.909973196E1
6.140953602E0;-1.366400003E0;8.722999573E0;-4.844619751E1;4.924420599E1
6.150953602E0;-1.512799978E0;8.820599556E0;-4.842179871E1;4.924187375E1
6.160953602E0;-1.573799968E0;8.881599426E0;-4.848279953E1;4.931471895E1
6.170953602E0;-1.488399982E0;8.930399895E0;-4.882439804E1;4.965671375E1
6.180953602E0;-1.427399993E0;8.991399765E0;-4.903179932E1;4.986983141E1
6.190953602E0;-1.463999987E0;9.003600121E0;-4.899519730E1;4.983710936E1
6.200953602E0;-1.549399972E0;9.015799522E0;-4.898299789E1;4.982990431E1
6.210953602E0;-1.646999955E0;9.015799522E0;-4.898299789E1;4.983303455E1
6.220953602E0;-1.646999955E0;8.967000008E0;-4.901959991E1;4.986021333E1
6.230953602E0;-1.744599938E0;8.881599426E0;-4.900740051E1;4.983624928E1
6.240953602E0;-1.683599949E0;8.893799782E0;-4.898299789E1;4.981233046E1
6.250953602E0;-1.756799936E0;8.832799911E0;-4.872679901E1;4.955204983E1
6.260953602E0;-1.866599917E0;8.783999443E0;-4.847060013E1;4.929545535E1
6.270953602E0;-1.829999924E0;8.832799911E0;-4.851939774E1;4.935077720E1
6.280953602E0;-1.707999945E0;8.845000267E0;-4.858039856E1;4.940856624E1
6.290953602E0;-1.585999966E0;8.771800041E0;-4.862919998E1;4.943944744E1
6.300953602E0;-1.463999987E0;8.783999443E0;-4.855599976E1;4.936584907E1
6.310953602E0;-1.195600033E0;8.820599556E0;-4.856819916E1;4.937714456E1
6.320953602E0;-1.134599924E0;8.820599556E0;-4.864139938E1;4.944771003E1
6.330953602E0;-1.110199928E0;8.857199669E0;-4.878779984E1;4.959770098E1
6.340953602E0;-1.024799943E0;8.845000267E0;-4.878779984E1;4.959368566E1
6.350953602E0;-1.012599945E0;8.759599686E0;-4.872679901E1;4.951824802E1
6.360953602E0;-1.024799943E0;8.747400284E0;-4.862919998E1;4.942030269E1
6.370953602E0;-1.073599935E0;8.771800041E0;-4.850719833E1;4.930563237E1
6.380953602E0;-1.134599924E0;8.759599686E0;-4.844619751E1;4.924481655E1
6.390953602E0;-1.281000018E0;8.710800171E0;-4.839739990E1;4.919174034E1
6.400953602E0;-1.378600001E0;8.649800301E0;-4.817779922E1;4.896753947E1
6.410953602E0;-1.439599991E0;8.613200188E0;-4.805579758E1;4.884280240E1
6.420953602E0;-1.512799978E0;8.613200188E0;-4.809239960E1;4.888102577E1
6.430953602E0;-1.622599959E0;8.649800301E0;-4.804359818E1;4.884300566E1
6.440953602E0;-1.695799947E0;8.637599945E0;-4.808020020E1;4.887933634E1
6.450953602E0;-1.768999934E0;8.686399460E0;-4.818999863E1;4.899855982E1
6.460953602E0;-1.854399920E0;8.686399460E0;-4.822660065E1;4.903771349E1
6.470953602E0;-1.793399930E0;8.698599815E0;-4.836079788E1;4.916959115E1
6.480953602E0;-1.842199922E0;8.735199928E0;-4.842179871E1;4.923787169E1
6.490953602E0;-1.829999924E0;8.796199799E0;-4.855599976E1;4.938023028E1
6.500953602E0;-1.854399920E0;8.832799911E0;-4.850719833E1;4.933969440E1
6.510953602E0;-1.744599938E0;8.747400284E0;-4.860479736E1;4.941646454E1
6.520953602E0;-1.659199953E0;8.759599686E0;-4.875119781E1;4.955968946E1
6.530953602E0;-1.585999966E0;8.783999443E0;-4.893420029E1;4.974163246E1
6.540953602E0;-1.524999976E0;8.832799911E0;-4.915379715E1;4.996438485E1
6.550953602E0;-1.598199964E0;8.906000137E0;-4.917819977E1;5.000366401E1
6.560953602E0;-1.524999976E0;8.832799911E0;-4.917819977E1;4.998839177E1
6.570953602E0;-1.439599991E0;8.820599556E0;-4.912939835E1;4.993569071E1
6.580953602E0;-1.390799999E0;8.820599556E0;-4.914159775E1;4.994631048E1
6.590953602E0;-1.488399982E0;8.942600250E0;-4.897079849E1;4.980285673E1
6.600953602E0;-1.524999976E0;8.906000137E0;-4.877560043E1;4.960545999E1
